wavelength_nm,flux
415.24088,54.306847
415.33652,48.58254
415.4322,54.35719
415.52783,44.187233
415.62354,48.51949
415.71924,44.794514
415.81494,55.01501
415.9107,45.831837
416.0065,53.440044
416.1023,56.291348
416.1981,54.99547
416.29395,57.00092
416.38983,56.861588
416.4857,53.82952
416.58163,56.514538
416.67755,59.78192
416.77353,50.627846
416.86948,49.300472
416.96548,47.312683
417.06152,52.12068
417.15756,53.26049
417.2536,47.910282
417.3497,42.70273
417.4458,40.70404
417.54193,42.30165
417.6381,42.28048
417.73428,45.400326
417.83047,48.023994
417.9267,46.440464
418.02295,52.53696
418.1192,57.967747
418.21548,55.988815
418.31183,51.51105
418.4081,44.32996
418.5045,45.061863
418.6009,51.328537
418.69727,51.9616
418.79364,49.03376
418.89014,43.258953
418.98657,38.60545
419.08307,47.213005
419.1796,46.769066
419.27612,49.71048
419.37265,53.60071
419.46924,59.049423
419.56583,57.220398
419.66245,53.564888
419.7591,50.146225
419.85577,43.951485
419.95245,39.677555
420.04916,43.43267
420.1459,39.477306
420.2426,37.389137
420.33942,35.801514
420.43622,37.96864
420.53302,46.51066
420.62988,57.35009
420.72675,56.127342
420.82364,60.414627
420.92056,61.34892
421.0175,56.817787
421.1144,51.027206
421.21136,55.735462
421.3084,56.001907
421.40543,56.421337
421.50244,59.196712
421.59952,53.715504
421.69662,48.39817
421.7937,45.52399
421.89087,53.347263
421.98798,58.30803
422.0852,58.379055
422.18237,55.711445
422.2796,56.149746
422.37686,51.915146
422.47412,39.69024
422.57138,33.597015
422.6687,31.213018
422.76605,20.357658
422.86343,18.826527
422.9608,20.489605
423.0582,32.131123
423.1556,40.807045
423.25308,46.271557
423.35052,50.97529
423.44806,46.901157
423.54556,47.0448
423.64307,39.435036
423.74063,41.089005
423.83823,40.403694
423.93585,46.58467
424.03345,47.97635
424.1311,47.345837
424.22876,51.528122
424.32648,57.249237
424.42416,56.471615
424.5219,57.449078
424.6197,64.202065
424.71747,62.579166
424.81528,57.812603
424.9131,54.16166
425.01093,45.55978
425.10883,38.731537
425.2067,32.83149
425.30463,39.055595
425.4026,40.944218
425.50055,38.598694
425.59854,37.907356
425.69653,36.02328
425.7946,53.11118
425.89264,61.87457
425.99066,53.244797
426.08878,42.65437
426.18692,35.655666
426.28506,36.42357
426.3832,44.066196
426.48138,56.014393
426.57965,60.4331
426.6779,64.89182
426.77612,59.729836
426.87442,53.974953
426.97272,53.87565
427.07104,49.23652
427.16937,43.966663
427.26773,31.909079
427.36615,28.494043
427.46454,31.088758
427.563,30.1971
427.66147,38.95166
427.75995,37.641735
427.85846,54.127678
427.95697,58.522522
428.0555,55.519634
428.1541,55.70085
428.2527,48.191048
428.35132,49.950848
428.44995,44.213726
428.54865,53.432064
428.6473,46.38971
428.74603,52.24422
428.8448,49.583817
428.9435,45.07939
429.0423,38.088425
429.1411,39.063446
429.23993,29.20461
429.33878,43.043217
429.43765,45.037636
429.53653,44.719498
429.63544,43.150707
429.73438,51.09068
429.83334,47.313484
429.9323,47.790546
430.03134,32.017967
430.13037,35.13586
430.22943,33.774662
430.32852,34.53378
430.42758,41.87308
430.5267,40.351
430.6259,40.159626
430.72504,36.554832
430.82422,29.343735
430.92343,27.997019
431.02264,30.05857
431.12192,29.746315
431.2212,34.106163
431.3205,35.550953
431.41983,42.47088
431.5192,42.16576
431.61856,51.811913
431.71796,60.576473
431.81738,67.10217
431.9168,67.955025
432.01627,71.337074
432.11578,68.764984
432.21527,63.85855
432.3148,66.020966
432.41437,57.261208
432.51398,49.674156
432.61353,41.65928
432.7132,31.995338
432.8128,37.32432
432.9125,47.213593
433.01215,62.751247
433.1119,68.897865
433.2116,70.749916
433.31137,71.29789
433.4112,70.90596
433.511,70.85848
433.61084,70.918076
433.7107,68.41044
433.81055,64.73209
433.91046,55.461864
434.01035,52.40874
434.1103,46.376335
434.2103,50.6943
434.3103,56.35875
434.4103,58.169533
434.51035,63.880264
434.6104,61.281685
434.7105,62.765186
434.8106,62.012638
434.91074,64.557434
435.0109,70.42407
435.11102,71.43156
435.21124,65.03704
435.31146,55.405617
435.4117,52.22516
435.51196,59.636684
435.61224,58.5411
435.7126,64.35704
435.81293,71.54655
435.91327,59.14913
436.01367,60.947956
436.11407,60.293232
436.2145,73.40594
436.315,71.065605
436.41544,70.62198
436.51596,73.04621
436.61646,78.06531
436.71698,74.86524
436.81757,68.206314
436.91815,68.107414
437.0188,67.08465
437.11945,67.30736
437.22006,63.087784
437.3208,62.952923
437.42148,67.21242
437.52222,50.551758
437.62296,52.624275
437.72372,50.510796
437.82455,50.844128
437.92538,63.432465
438.0262,63.9327
438.1271,61.384983
438.22797,57.028843
438.32892,52.06291
438.42984,42.961323
438.53082,28.909954
438.63177,31.634548
438.73282,41.901836
438.83383,52.878647
438.9349,61.812836
439.03598,51.692276
439.13705,55.88405
439.23822,51.828632
439.33936,58.552303
439.44052,64.519165
439.54175,64.89547
439.64297,63.130455
439.7442,62.278477
439.84546,67.79839
439.94672,66.42806
440.04803,74.4141
440.1494,63.516254
440.2508,60.757076
440.35214,52.68432
440.45355,55.323406
440.555,42.684353
440.65643,34.748657
440.7579,42.414406
440.85944,47.345257
440.96094,50.90936
441.0625,59.364292
441.16406,69.42019
441.26562,69.261955
441.36725,74.2457
441.4689,70.09012
441.57056,60.27895
441.67227,53.810715
441.774,48.022575
441.87567,58.0811
441.97745,71.024345
442.07925,72.277954
442.18106,74.07335
442.28287,73.67631
442.3847,64.79646
442.48657,59.056915
442.58847,58.619434
442.69043,61.585392
442.79233,58.558964
442.89435,57.26648
442.99628,63.29324
443.09833,62.61925
443.20038,62.75443
443.30243,67.51895
443.40448,67.94281
443.50665,61.972267
443.60873,56.76632
443.71094,49.757526
443.81308,57.10516
443.91528,70.54306
444.01752,72.55779
444.11978,76.98602
444.22208,71.176315
444.32437,67.33726
444.42667,64.21255
444.529,58.204334
444.6314,70.296814
444.7338,75.20214
444.83618,76.54671
444.93863,69.70892
445.0411,67.72969
445.14355,72.27836
445.2461,71.55103
445.34863,68.58419
445.45117,66.080315
445.55377,58.2865
445.65634,53.53129
445.75897,45.089497
445.86163,59.563744
445.9643,56.52919
446.067,57.921654
446.16974,59.973274
446.27246,55.202805
446.37524,56.37785
446.47803,64.63971
446.58087,73.293144
446.6837,66.68872
446.78656,65.10713
446.88947,71.67014
446.99237,71.10264
447.0953,69.687325
447.19824,69.603676
447.30127,73.11273
447.40424,72.67857
447.50726,75.59773
447.61035,77.63342
447.71344,70.57032
447.8165,75.87997
447.91962,78.68576
448.0228,80.564804
448.12598,72.63908
448.22916,69.74266
448.33237,65.96704
448.43564,63.75906
448.5389,71.300766
448.64218,73.93801
448.7455,78.28458
448.84882,75.00694
448.9522,80.03596
449.0556,68.34522
449.159,68.05817
449.26245,68.668945
449.3659,77.203476
449.4694,75.88803
449.5729,67.50244
449.67642,66.80694
449.77997,66.941284
449.88354,73.2715
449.98715,76.54025
450.09076,80.17694
450.19443,76.38568
450.2981,75.38406
450.4018,79.35794
450.50552,82.50692
450.60928,86.368484
450.71304,85.08297
450.8168,82.56247
450.92065,83.95218
451.02448,81.341934
451.12833,77.74116
451.23224,79.712425
451.33612,80.30017
451.4401,78.88661
451.54404,77.45789
451.648,80.79415
451.75204,78.88175
451.85605,72.559326
451.9601,75.5289
452.0642,77.81635
452.1683,83.77166
452.2724,83.51697
452.37656,79.545685
452.48077,74.47348
452.58496,73.98232
452.68915,72.250565
452.7934,68.905754
452.8977,60.66379
453.002,59.905636
453.1063,59.491207
453.21063,59.821064
453.31503,66.50286
453.41943,67.331116
453.52383,63.194073
453.62827,59.639748
453.73273,58.91793
453.83722,69.3188
453.94174,73.190315
454.0463,79.55775
454.15082,83.37865
454.25543,78.69987
454.36002,78.19552
454.46466,85.42305
454.56927,78.084236
454.67398,71.47453
454.77872,74.13502
454.88345,73.56999
454.9882,72.785904
455.09296,71.52685
455.19775,71.77746
455.30258,75.70037
455.4074,78.06285
455.5123,74.667854
455.6172,75.226974
455.7221,71.05106
455.82706,73.10153
455.93204,81.00852
456.03702,83.197266
456.14203,80.142075
456.24707,85.37939
456.35214,83.177925
456.45728,81.221725
456.56235,79.32327
456.66754,74.944176
456.77264,74.96721
456.87787,79.86164
456.98306,82.57513
457.08832,85.08322
457.19354,81.67506
457.29883,76.70066
457.40414,78.24364
457.50946,79.0801
457.61484,83.15997
457.7202,84.98477
457.82562,82.76497
457.93106,83.32229
458.03653,77.61468
458.142,74.09646
458.2475,73.6184
458.35303,74.3502
458.4586,74.697426
458.56415,81.21369
458.66977,74.54916
458.7754,76.37751
458.88104,76.89762
458.98672,78.91253
459.09244,83.94485
459.19815,79.64352
459.30386,78.09768
459.40967,76.69112
459.51544,76.27731
459.62125,76.88321
459.7271,75.498146
459.83295,79.45717
459.93887,79.02363
460.04477,77.51342
460.15073,75.79631
460.25668,73.84124
460.3627,75.52913
460.4687,73.218124
460.57477,73.51279
460.68082,77.44331
460.78687,78.31409
460.893,76.64532
460.9991,83.2609
461.1053,87.68075
461.2115,84.21698
461.3177,84.30512
461.42392,82.287636
461.53018,80.02488
461.63647,83.584305
461.74277,81.00906
461.84912,82.856636
461.95547,80.4503
462.06186,79.14514
462.16827,82.56219
462.27472,82.41692
462.38116,84.25283
462.4876,81.03302
462.59415,79.25004
462.70062,81.40748
462.80722,83.48468
462.91376,83.38563
463.02036,86.271965
463.127,84.429924
463.23364,86.90939
463.34033,88.37376
463.44702,86.699295
463.55377,82.02929
463.6605,80.57582
463.76727,82.53635
463.87408,78.7782
463.9809,77.729324
464.08774,74.15906
464.19464,76.548035
464.3015,80.23978
464.40845,81.39088
464.51538,84.07573
464.62238,82.93736
464.72934,74.083664
464.83636,73.470535
464.94342,71.455505
465.05048,71.210365
465.15756,75.97888
465.2647,78.93525
465.3719,77.082405
465.479,77.42057
465.58624,77.7077
465.69342,77.96769
465.8007,76.69024
465.90796,75.33555
466.01523,86.14695
466.12256,88.364365
466.2299,89.72585
466.33725,83.94551
466.44464,82.16499
466.55206,80.098595
466.65952,79.24508
466.76694,74.63634
466.87445,65.89106
466.982,64.35104
467.0895,67.91097
467.19708,78.94604
467.30463,83.025894
467.41226,86.32127
467.51993,77.73185
467.6276,79.15585
467.73526,83.3628
467.84296,85.40641
467.95074,83.299965
468.0585,80.9634
468.16626,77.22441
468.27408,76.43677
468.3819,77.52596
468.48975,82.13469
468.59766,81.33391
468.70557,83.06176
468.81354,85.3137
468.92148,78.821915
469.02945,79.519226
469.13745,81.05837
469.2455,76.640785
469.35358,77.75383
469.4616,83.261734
469.56973,81.70932
469.6779,83.02754
469.78604,86.6538
469.89423,78.37153
470.00244,76.57422
470.1107,74.536804
470.21893,77.09034
470.3272,75.45876
470.43555,69.94783
470.54385,67.43555
470.6522,70.641365
470.7606,75.25922
470.869,73.203094
470.97745,70.59144
471.08588,75.79791
471.1944,77.1832
471.3029,82.49056
471.41144,83.83636
471.51996,82.58097
471.62857,79.7498
471.7372,79.421196
471.8458,80.01578
471.9545,84.084816
472.06317,84.91929
472.17188,88.44982
472.2806,85.67789
472.38934,83.32532
472.49814,81.977715
472.607,81.96936
472.71576,80.63469
472.82465,84.143295
472.93353,80.255936
473.04242,74.81426
473.15137,73.547005
473.26035,76.67706
473.36932,77.4858
473.47833,79.63042
473.58734,78.73266
473.69644,81.511925
473.8055,76.203514
473.91464,77.04101
474.02377,78.84513
474.1329,83.81189
474.2421,79.374916
474.35132,82.62877
474.46054,85.12289
474.56982,79.82671
474.6791,81.26933
474.78842,81.254234
474.89777,85.278656
475.00714,83.21125
475.11652,78.77443
475.22592,82.54207
475.33536,86.22227
475.44482,77.381035
475.5543,77.3902
475.66382,75.321495
475.77335,74.20641
475.8829,80.63324
475.9925,79.29952
476.1021,82.149925
476.21176,80.86415
476.32144,78.12371
476.4311,74.6208
476.54083,76.490685
476.65057,75.82673
476.76035,73.44492
476.87012,69.77297
476.97992,69.89708
477.08978,77.77731
477.19965,77.351906
477.3095,74.34479
477.41943,76.572815
477.5294,76.99046
477.63934,80.49104
477.74936,79.07425
477.85938,77.705154
477.96942,78.93218
478.0795,79.25011
478.1896,77.599525
478.2997,76.91933
478.40985,75.571754
478.52002,70.361244
478.63022,73.12701
478.74042,76.67171
478.85068,76.59662
478.96094,74.75469
479.07123,73.13289
479.18158,75.475174
479.29193,78.745056
479.40228,78.32325
479.5127,82.014084
479.62314,81.24328
479.73358,83.62723
479.84406,85.339165
479.95453,81.14803
480.0651,77.085915
480.17563,77.92032
480.2862,76.122856
480.39682,83.45577
480.50742,81.553154
480.61807,83.108055
480.72876,79.2773
480.83945,84.85225
480.9502,79.99292
481.06094,79.85425
481.17172,82.615845
481.28256,83.547325
481.39337,83.9284
481.50424,81.04149
481.61514,84.85354
481.726,79.70635
481.83698,85.186226
481.9479,83.58341
482.0589,81.90361
482.16992,83.036514
482.28094,85.21308
482.392,78.599396
482.5031,70.98303
482.6142,74.3372
482.72534,79.497375
482.83652,84.52813
482.9477,81.47837
483.05893,80.52211
483.17017,77.980705
483.28143,80.39541
483.39273,74.9196
483.50406,81.089584
483.6154,80.01014
483.72675,82.725235
483.83813,80.72035
483.94955,80.87205
484.06104,79.98851
484.17252,75.08337
484.284,77.84905
484.3955,81.99644
484.50708,78.9439
484.61865,79.53578
484.73022,78.75641
484.84186,87.529785
484.95352,81.2243
485.0652,84.26616
485.1769,84.58907
485.28864,82.56492
485.4004,80.80412
485.51215,84.52295
485.62396,82.59547
485.73578,80.8252
485.84766,77.43815
485.95953,79.05186
486.07144,75.973114
486.1834,63.43414
486.29535,59.357822
486.40732,61.86366
486.51935,69.64018
486.6314,77.86387
486.74347,78.316414
486.85553,78.93154
486.96762,77.42999
487.07977,77.73307
487.19196,73.935295
487.30414,62.278168
487.41635,59.042492
487.52863,66.716
487.64087,73.76063
487.75317,77.20428
487.86554,77.03142
487.97784,74.23114
488.09024,75.99955
488.20264,78.96275
488.31503,79.07787
488.4275,77.35431
488.53998,78.590965
488.6525,77.11956
488.76498,75.52701
488.8776,70.546036
488.99014,72.79942
489.10272,71.03358
489.2154,61.53505
489.32803,55.297245
489.44073,63.978752
489.55347,76.82731
489.66617,86.026886
489.77896,84.5764
489.89175,84.88336
490.00455,82.088135
490.11737,80.84687
490.2303,78.167145
490.34317,82.620865
490.45605,79.24635
490.569,75.665215
490.68198,75.97864
490.79498,77.422386
490.90802,83.3489
491.02106,80.45106
491.13412,77.68596
491.24722,73.667465
491.36035,77.511024
491.47348,75.97041
491.58667,80.24599
491.6999,79.64492
491.81314,79.49327
491.92636,75.27638
492.03964,64.003586
492.15298,55.226418
492.2663,51.132793
492.3797,61.268063
492.49307,71.0318
492.60645,74.9253
492.7199,75.1111
492.8334,77.40161
492.94687,84.069626
493.0604,81.648834
493.17392,81.461395
493.2875,78.81995
493.40106,83.21843
493.5147,77.59714
493.62836,73.73798
493.74203,73.53866
493.85577,74.57549
493.96948,72.72481
494.08325,66.09507
494.19702,70.113365
494.3108,74.64773
494.42465,78.499466
494.5385,82.57346
494.6524,83.35556
494.7663,78.65155
494.88022,82.19314
494.9942,81.88897
495.10822,83.85951
495.22223,85.64183
495.33624,82.46016
495.45035,85.15606
495.5644,80.41748
495.67853,78.99408
495.79266,71.58593
495.90683,59.070423
496.02106,55.15278
496.1353,65.44644
496.2495,79.151825
496.36383,84.291916
496.47812,81.01585
496.59244,81.11003
496.7068,78.28977
496.8212,72.07293
496.9356,72.697235
497.05005,73.248955
497.1645,74.5746
497.279,79.645226
497.3935,81.53262
497.50806,81.011665
497.62262,82.031624
497.7372,82.67516
497.85187,82.21638
497.9665,78.98251
498.08115,75.57892
498.19586,71.802246
498.3106,71.40118
498.42535,63.935276
498.54013,62.83786
498.65494,63.66229
498.76978,70.038925
498.8846,73.22399
498.9995,74.81261
499.1144,76.25395
499.22934,72.94108
499.34433,72.18092
499.45932,73.40835
499.5743,76.62784
499.68936,75.710556
499.80444,73.859924
499.91953,75.34407
500.03467,74.735565
500.1498,71.988205
500.26498,63.91331
500.3802,68.74464
500.49542,69.854485
500.6107,71.76799
500.72598,67.36078
500.84125,64.22927
500.9566,64.25141
501.07196,70.997986
501.18735,73.47073
501.3028,71.72896
501.4182,65.69488
501.5337,63.487446
501.64917,63.01497
501.7647,67.795395
501.88028,65.64278
501.99585,71.14473
502.11142,72.30974
502.22705,72.71297
502.3427,68.301315
502.4584,68.39255
502.57413,69.34811
502.68985,73.811485
502.8056,73.81854
502.9214,67.30863
503.0372,71.9682
503.15308,72.604675
503.2689,76.83701
503.38483,78.95218
503.50073,79.28542
503.6167,77.50036
503.73267,69.89577
503.8487,67.448425
503.9647,66.061745
504.08075,68.26715
504.19684,61.507607
504.31293,57.180244
504.42905,63.033894
504.54523,67.39935
504.66144,70.16527
504.77765,74.82499
504.8939,76.187965
505.01016,72.21136
505.12646,67.4456
505.24277,63.86271
505.35913,67.3105
505.4755,72.593636
505.5919,73.476364
505.70834,73.87299
505.8248,73.563385
505.94125,75.01014
506.05777,78.260414
506.17432,76.12039
506.29086,76.145424
506.40747,75.462616
506.5241,73.94034
506.64072,71.75383
506.75742,67.40668
506.8741,66.67055
506.9908,67.907074
507.10757,68.117294
507.22437,66.25682
507.34116,68.52417
507.458,66.4562
507.57486,67.06055
507.69174,69.956566
507.8087,68.65669
507.92563,68.44375
508.04257,68.287865
508.15958,63.861343
508.2766,60.327812
508.39365,62.478115
508.51074,63.31152
508.62784,62.13734
508.74496,68.59342
508.86212,73.3924
508.9793,70.62289
509.0965,69.71954
509.2137,70.238495
509.331,71.95799
509.4483,73.076355
509.5656,77.56319
509.68295,72.66521
509.80035,68.62238
509.91772,66.829895
510.03516,66.71578
510.1526,63.193726
510.27008,63.502964
510.3876,65.86645
510.50513,68.56104
510.6227,68.71028
