wavelength_nm,flux
383.5307,461.77853
383.619,540.5752
383.70734,525.65247
383.79572,547.3213
383.8841,624.0174
383.97247,662.53253
384.0609,693.46533
384.14935,800.40826
384.23782,832.4298
384.3263,866.4474
384.41483,907.8084
384.50336,893.8524
384.59186,887.78284
384.68045,940.1786
384.76904,945.02094
384.85764,962.17426
384.94626,1012.90594
385.0349,1005.4216
385.1236,1014.56226
385.21228,1003.8752
385.30096,1036.4474
385.3897,1084.3813
385.47845,1028.112
385.56723,1021.043
385.656,1015.2965
385.7448,1016.8313
385.83368,1001.18665
385.92252,927.68695
386.01138,915.39185
386.10028,955.28906
386.18918,970.9433
386.27814,1023.31067
386.36707,1082.044
386.45605,1119.5079
386.54504,1074.5938
386.63406,1063.1442
386.72308,1071.259
386.81216,1067.6074
386.9012,1097.468
386.99033,1156.9292
387.07944,1039.0415
387.16858,1028.6165
387.25775,957.3076
387.34692,909.14655
387.43613,934.56635
387.52533,950.9973
387.61456,1084.9993
387.70386,970.1023
387.79315,895.5994
387.88242,920.0617
387.97174,941.0123
388.0611,1007.07513
388.15045,1013.41876
388.23984,935.9685
388.32925,885.615
388.41867,935.02277
388.50812,856.05524
388.5976,777.32745
388.68707,740.5944
388.77658,696.6311
388.86612,592.767
388.95566,615.4463
389.04523,557.8923
389.13483,703.14526
389.22443,771.5761
389.3141,809.1538
389.40375,834.0909
389.4934,828.38226
389.5831,868.9248
389.67282,912.69147
389.76254,960.8947
389.85233,923.61206
389.94208,931.89325
390.0319,967.0743
390.1217,995.90546
390.21155,957.3287
390.3014,957.0172
390.3913,976.2535
390.48117,961.0652
390.5711,898.73834
390.66107,890.6904
390.751,986.9525
390.841,1006.7415
390.931,1014.9699
391.02103,1046.4275
391.11108,1079.3518
391.20114,1111.3474
391.29123,1067.2947
391.38135,1033.9799
391.47147,1077.306
391.5616,1062.8422
391.6518,1043.9375
391.74197,1026.96
391.83218,1006.20074
391.92242,1025.9952
392.01266,1021.70264
392.10297,997.9828
392.19324,989.40985
392.28357,1088.3365
392.3739,1077.5701
392.46426,1006.8694
392.55463,997.3277
392.64505,989.2584
392.73544,926.9601
392.8259,849.05273
392.91635,755.82947
393.00684,619.9183
393.09735,526.02826
393.18787,426.411
393.2784,356.87604
393.36896,237.97833
393.45956,238.7631
393.55017,271.10822
393.6408,412.34238
393.73145,524.0941
393.8221,634.79987
393.9128,751.31885
394.00354,820.3006
394.09427,899.6955
394.185,928.27637
394.2758,949.1291
394.36658,936.83936
394.4574,999.8178
394.54825,1023.2577
394.6391,1006.07733
394.72998,1029.6365
394.82086,1013.6609
394.9118,975.8859
395.00275,1046.7571
395.0937,1055.7518
395.1847,1049.4846
395.2757,1058.8346
395.36673,1047.7833
395.45776,1084.161
395.54883,1036.8473
395.63992,1003.0231
395.73102,1008.8805
395.82217,996.76654
395.91333,994.2467
396.0045,1016.911
396.09567,975.0102
396.1869,893.883
396.27814,861.18744
396.3694,825.1231
396.46066,767.4158
396.55197,662.9709
396.64328,540.6047
396.73462,438.2059
396.826,305.5159
396.9174,245.54994
397.0088,279.22397
397.1002,380.70947
397.19165,506.09158
397.28314,589.1702
397.3746,706.64484
397.46613,772.7521
397.55765,846.93274
397.6492,911.99725
397.74078,923.48395
397.83237,954.99927
397.92398,1006.8979
398.01562,1102.0848
398.10727,1053.2826
398.19894,1060.034
398.29065,1006.2048
398.3824,1040.7311
398.47412,1079.3737
398.56586,1065.5801
398.65765,1074.9321
398.74945,1111.9893
398.84128,1081.7139
398.93314,1159.4375
399.025,1144.3247
399.11688,1092.7457
399.2088,1156.6665
399.30072,1209.055
399.3927,1163.3057
399.48468,1126.496
399.57666,1099.5925
399.66867,1134.1956
399.7607,1082.966
399.85278,1095.4408
399.94485,1117.4237
400.03696,1117.1523
400.1291,1238.3031
400.22122,1192.2783
400.3134,1239.9225
400.40558,1186.9082
400.49777,1103.6614
400.59003,1089.4669
400.68225,1066.9835
400.77454,1107.2106
400.86682,1147.8925
400.95914,1195.5006
401.05145,1179.0024
401.14383,1177.7559
401.2362,1190.2462
401.3286,1180.2496
401.42102,1179.0009
401.51346,1166.9526
401.60593,1204.5647
401.69843,1173.4598
401.79092,1151.0837
401.88345,1186.0205
401.97598,1186.4402
402.06854,1185.6093
402.16116,1193.788
402.25375,1198.3107
402.34637,1219.3818
402.43903,1201.5404
402.5317,1145.1167
402.62442,1208.1676
402.71713,1269.0614
402.80988,1225.0519
402.90265,1224.8217
402.99542,1163.9203
403.08823,1117.6265
403.18106,1068.4376
403.2739,1070.9076
403.36676,1097.8154
403.45966,1122.4777
403.55255,1123.3724
403.6455,1161.3883
403.73846,1227.7429
403.83142,1269.0573
403.9244,1280.4441
404.01743,1222.1743
404.11047,1210.5303
404.20355,1202.2227
404.29663,1239.2161
404.3897,1215.5348
404.48285,1090.772
404.576,1047.4161
404.66916,1068.271
404.76236,1131.1605
404.85556,1177.6326
404.9488,1199.7329
405.04205,1251.476
405.1353,1244.4258
405.2286,1211.8191
405.32196,1166.0621
405.41528,1169.6144
405.50864,1130.9047
405.60202,1137.3497
405.69543,1167.0094
405.78885,1138.311
405.8823,1079.4814
405.97577,1224.8346
406.06927,1177.1355
406.16278,1224.1675
406.2563,1174.0516
406.34985,1078.3107
406.44342,1080.2731
406.53705,1147.5083
406.63065,1161.3566
406.7243,1126.7063
406.81793,1141.5001
406.91165,1180.313
407.00534,1238.5579
407.09906,1168.8514
407.1928,1148.9958
407.2866,1124.1003
407.38037,1160.0315
407.47418,1211.3496
407.56805,1162.1029
407.6619,1108.0485
407.75577,1049.7643
407.84967,1041.474
407.94357,1075.8636
408.03754,1106.1877
408.1315,1146.3507
408.2255,1168.2672
408.3195,1149.3042
408.4135,1176.3026
408.50757,1154.1157
408.60162,1089.2236
408.69574,1163.8049
408.78986,1176.2623
408.88397,1162.6201
408.97815,1183.0227
409.07233,1148.791
409.16653,1140.9388
409.26077,1124.3043
409.355,1068.2372
409.44928,1110.2871
409.54358,1078.8196
409.63788,1047.8679
409.73224,1018.048
409.82657,983.07904
409.92096,910.4124
410.01532,869.98206
410.10977,692.4979
410.2042,633.81573
410.29868,653.4031
410.39316,775.9645
410.48764,878.71277
410.58218,911.49176
410.67676,990.3937
410.77133,1021.49615
410.8659,1024.8827
410.96054,1053.6204
411.05518,1101.6276
411.1498,1097.3595
411.24454,1103.1011
411.3392,1128.6462
411.43393,1113.1774
411.52866,1166.7173
411.62344,1156.0206
411.71826,1187.088
411.81305,1153.498
411.9079,1137.4148
412.00275,1130.5333
412.0976,1101.8533
412.19254,1162.7848
412.28745,1104.3517
412.3824,1172.0543
412.47736,1183.8188
412.57236,1181.0974
412.66733,1182.851
412.7624,1140.5151
412.85742,1141.8413
412.95248,1158.0066
413.0476,1199.3141
413.14273,1140.4008
413.23788,1112.464
413.333,1106.887
413.42822,1093.9819
413.52344,1130.742
413.61865,1162.0378
413.71393,1198.6892
413.80917,1194.8815
413.90445,1251.05
413.99982,1268.7157
414.09512,1236.8123
414.1905,1228.5483
414.28583,1166.1139
414.38126,1125.3354
414.4767,1143.6726
414.5721,1179.6212
414.66763,1207.2863
414.7631,1212.471
414.85858,1206.7722
414.95416,1199.3663
415.0497,1211.9928
415.14526,1196.0095
415.24088,1205.6001
415.33652,1185.3062
415.4322,1150.8906
415.52783,1127.2734
415.62354,1169.5769
415.71924,1175.053
415.81494,1131.9094
415.9107,1143.3881
416.0065,1184.6249
416.1023,1201.4574
416.1981,1188.1539
416.29395,1199.7847
416.38983,1234.337
416.4857,1247.2892
416.58163,1243.8768
416.67755,1197.0719
416.77353,1195.6135
416.86948,1176.6755
416.96548,1185.9242
417.06152,1195.1595
417.15756,1143.2733
417.2536,1080.2972
417.3497,1044.8927
417.4458,1083.1198
417.54193,1093.9681
417.6381,1149.6271
417.73428,1131.5867
417.83047,1147.1515
417.9267,1146.8785
418.02295,1143.2902
418.1192,1167.4955
418.21548,1130.4512
418.31183,1141.0165
418.4081,1123.8323
418.5045,1169.3486
418.6009,1204.9227
418.69727,1130.7574
418.79364,1141.2379
418.89014,1111.5895
418.98657,1159.0997
419.08307,1168.0032
419.1796,1182.5068
419.27612,1195.9542
419.37265,1244.2552
419.46924,1234.2552
419.56583,1201.7433
419.66245,1161.608
419.7591,1148.4667
419.85577,1122.5643
419.95245,1078.4369
420.04916,1099.3472
420.1459,1149.8918
420.2426,1137.1163
420.33942,1141.5808
420.43622,1149.5327
420.53302,1177.7677
420.62988,1209.63
420.72675,1180.7405
420.82364,1195.1172
420.92056,1205.9209
421.0175,1174.6779
421.1144,1166.7922
421.21136,1222.8168
421.3084,1228.0051
421.40543,1216.0947
421.50244,1176.743
421.59952,1136.5188
421.69662,1108.1675
421.7937,1143.6221
421.89087,1156.3497
421.98798,1152.845
422.0852,1180.7595
422.18237,1186.234
422.2796,1207.7118
422.37686,1129.6475
422.47412,1132.0586
422.57138,1061.3319
422.6687,958.01996
422.76605,976.69855
422.86343,1039.1917
422.9608,1159.2964
423.0582,1236.06
423.1556,1216.0294
423.25308,1169.2266
423.35052,1133.2615
423.44806,1134.1222
423.54556,1127.2041
423.64307,1126.0985
423.74063,1126.5865
423.83823,1127.3993
423.93585,1145.0083
424.03345,1074.2104
424.1311,1151.3809
424.22876,1164.4208
424.32648,1159.016
424.42416,1171.1477
424.5219,1174.8224
424.6197,1126.9192
424.71747,1115.7122
424.81528,1103.6042
424.9131,1155.3508
425.01093,1093.0259
425.10883,1111.5477
425.2067,1154.4092
425.30463,1170.7627
425.4026,1188.5902
425.50055,1201.4486
425.59854,1140.8168
425.69653,1174.3296
425.7946,1200.2819
425.89264,1160.1742
425.99066,1111.0226
426.08878,1083.5367
426.18692,1087.2891
426.28506,1139.8044
426.3832,1177.2137
426.48138,1201.6864
426.57965,1210.5793
426.6779,1181.0669
426.77612,1156.2662
426.87442,1171.4331
426.97272,1182.3201
427.07104,1124.9816
427.16937,1052.2588
427.26773,1037.656
427.36615,1073.7659
427.46454,1080.2872
427.563,1101.7214
427.66147,1140.6998
427.75995,1181.2268
427.85846,1209.0765
427.95697,1173.8215
428.0555,1151.2125
428.1541,1156.4646
428.2527,1117.3591
428.35132,1110.8574
428.44995,1122.6755
428.54865,1135.8381
428.6473,1127.1971
428.74603,1110.2584
428.8448,1067.2748
428.9435,1043.7742
429.0423,995.9691
429.1411,990.17334
429.23993,1083.0449
429.33878,1122.2906
429.43765,1140.9218
429.53653,1111.1716
429.63544,1077.678
429.73438,1083.4741
429.83334,1012.12537
429.9323,924.5277
430.03134,942.0118
430.13037,927.337
430.22943,971.2936
430.32852,941.5508
430.42758,954.909
430.5267,1003.4535
430.6259,996.4597
430.72504,989.7028
430.82422,946.9516
430.92343,896.22327
431.02264,963.7615
431.12192,986.3922
431.2212,1055.7314
431.3205,1060.181
431.41983,1061.2937
431.5192,1056.5138
431.61856,1129.2568
431.71796,1173.1874
431.81738,1175.5067
431.9168,1216.934
432.01627,1174.4343
432.11578,1140.3846
432.21527,1118.3857
432.3148,1130.1174
432.41437,1075.7646
432.51398,993.16327
432.61353,974.71484
432.7132,1013.3049
432.8128,1066.9105
432.9125,1123.0795
433.01215,1131.42
433.1119,1098.7432
433.2116,1068.8337
433.31137,1086.6782
433.4112,1113.558
433.511,1086.0099
433.61084,1070.8085
433.7107,974.2241
433.81055,889.93024
433.91046,802.7482
434.01035,667.44885
434.1103,599.9927
434.2103,665.78516
434.3103,804.0863
434.4103,887.4311
434.51035,940.10504
434.6104,997.9248
434.7105,1036.5216
434.8106,1070.3757
434.91074,1110.9551
435.0109,1129.2703
435.11102,1088.701
435.21124,991.7404
435.31146,959.38336
435.4117,1048.9543
435.51196,1118.5627
435.61224,1121.5636
435.7126,1142.4962
435.81293,1173.3455
435.91327,1151.548
436.01367,1148.7991
436.11407,1157.1554
436.2145,1166.5327
436.315,1180.4916
436.41544,1173.2222
436.51596,1206.5017
436.61646,1221.0104
436.71698,1173.0775
436.81757,1138.068
436.91815,1137.8867
437.0188,1137.565
437.11945,1137.9862
437.22006,1179.0964
437.3208,1162.3264
437.42148,1137.487
437.52222,1090.4142
437.62296,1057.9473
437.72372,1129.7822
437.82455,1175.0919
437.92538,1204.8623
438.0262,1177.1584
438.1271,1182.8198
438.22797,1178.6917
438.32892,1057.2146
438.42984,980.5075
438.53082,990.8942
438.63177,1074.5076
438.73282,1116.0216
438.83383,1123.3822
438.9349,1128.3065
439.03598,1149.44
439.13705,1141.8035
439.23822,1126.6134
439.33936,1151.8442
439.44052,1150.8159
439.54175,1097.1084
439.64297,1079.3369
439.7442,1154.7915
439.84546,1196.7273
439.94672,1169.9904
440.04803,1131.1686
440.1494,1089.8235
440.2508,1134.5094
440.35214,1155.4885
440.45355,1114.0581
440.555,1079.3541
440.65643,1144.1981
440.7579,1207.4349
440.85944,1122.6399
440.96094,1127.1029
441.0625,1162.9067
441.16406,1208.8206
441.26562,1193.3741
441.36725,1222.2114
441.4689,1148.0221
441.57056,1099.2219
441.67227,1084.4293
441.774,1099.1704
441.87567,1147.7639
441.97745,1159.3519
442.07925,1206.8507
442.18106,1211.8494
442.28287,1170.7882
442.3847,1153.8418
442.48657,1160.8962
442.58847,1166.3285
442.69043,1145.2487
442.79233,1120.9369
442.89435,1158.5563
442.99628,1178.987
443.09833,1156.118
443.20038,1150.4923
443.30243,1155.5338
443.40448,1128.9447
443.50665,1097.2555
443.60873,1066.0034
443.71094,1120.9221
443.81308,1173.3798
443.91528,1200.2539
444.01752,1197.064
444.11978,1193.6306
444.22208,1142.3851
444.32437,1076.1416
444.42667,1065.3247
444.529,1115.2435
444.6314,1191.5804
444.7338,1139.5435
444.83618,1140.7716
444.93863,1159.7971
445.0411,1149.5023
445.14355,1157.1843
445.2461,1169.3142
445.34863,1178.5651
445.45117,1109.3947
445.55377,1061.9357
445.65634,1055.7838
445.75897,1075.7155
445.86163,1106.4512
445.9643,1106.2203
446.067,1109.1176
446.16974,1108.0691
446.27246,1105.7598
446.37524,1126.7094
446.47803,1138.0482
446.58087,1129.3503
446.6837,1133.2264
446.78656,1121.4342
446.88947,1089.219
446.99237,1073.0537
447.0953,1129.6418
447.19824,1127.6389
447.30127,1148.5419
447.40424,1193.3999
447.50726,1167.1633
447.61035,1143.3175
447.71344,1154.7435
447.8165,1200.6492
447.91962,1194.3752
448.0228,1157.7639
448.12598,1102.4596
448.22916,1034.6353
448.33237,1068.9655
448.43564,1128.221
448.5389,1148.832
448.64218,1177.6381
448.7455,1194.8857
448.84882,1153.8304
448.9522,1138.185
449.0556,1103.8497
449.159,1147.5945
449.26245,1152.4948
449.3659,1159.3239
449.4694,1168.2626
449.5729,1148.2188
449.67642,1151.2301
449.77997,1187.4617
449.88354,1177.2327
449.98715,1171.5437
450.09076,1174.8617
450.19443,1158.865
450.2981,1174.7336
450.4018,1201.8779
450.50552,1211.7352
450.60928,1231.7913
450.71304,1214.0687
450.8168,1185.2345
450.92065,1171.9165
451.02448,1214.3927
451.12833,1194.6053
451.23224,1220.8365
451.33612,1208.1353
451.4401,1181.3046
451.54404,1165.0233
451.648,1175.834
451.75204,1170.9763
451.85605,1185.3243
451.9601,1166.8463
452.0642,1163.5579
452.1683,1165.6473
452.2724,1140.8542
452.37656,1132.6556
452.48077,1140.7091
452.58496,1140.905
452.68915,1137.1086
452.7934,1106.2373
452.8977,1070.7505
453.002,1081.5842
453.1063,1099.7144
453.21063,1125.9347
453.31503,1113.8496
453.41943,1072.6283
453.52383,1059.7301
453.62827,1078.5134
453.73273,1156.3104
453.83722,1180.0494
453.94174,1213.3999
454.0463,1184.5883
454.15082,1164.242
454.25543,1169.4644
454.36002,1159.5032
454.46466,1145.4557
454.56927,1147.7871
454.67398,1119.1853
454.77872,1151.8038
454.88345,1128.7704
454.9882,1049.3993
455.09296,1037.8647
455.19775,1109.4247
455.30258,1136.7433
455.4074,1138.2047
455.5123,1090.8245
455.6172,1082.272
455.7221,1132.5072
455.82706,1126.7675
455.93204,1167.112
456.03702,1172.4594
456.14203,1173.5916
456.24707,1198.8717
456.35214,1137.0803
456.45728,1135.3011
456.56235,1131.7238
456.66754,1161.351
456.77264,1170.2367
456.87787,1177.3232
456.98306,1217.7972
457.08832,1152.4276
457.19354,1125.4467
457.29883,1126.3721
457.40414,1149.7157
457.50946,1187.0967
457.61484,1176.192
457.7202,1170.6398
457.82562,1162.6318
457.93106,1167.5771
458.03653,1127.687
458.142,1136.0321
458.2475,1122.3955
458.35303,1105.5376
458.4586,1118.8325
458.56415,1108.4564
458.66977,1110.4707
458.7754,1125.8357
458.88104,1143.0237
458.98672,1151.996
459.09244,1143.3975
459.19815,1136.1198
459.30386,1120.1873
459.40967,1121.6853
459.51544,1155.4869
459.62125,1161.6254
459.7271,1133.4535
459.83295,1136.0118
459.93887,1144.5513
460.04477,1133.9109
460.15073,1136.8665
460.25668,1116.4116
460.3627,1144.5536
460.4687,1127.9136
460.57477,1161.1653
460.68082,1165.3146
460.78687,1167.2101
460.893,1190.4263
460.9991,1165.9524
461.1053,1184.3905
461.2115,1158.0513
461.3177,1130.919
461.42392,1154.7865
461.53018,1161.8544
461.63647,1149.0829
461.74277,1140.3314
461.84912,1142.5779
461.95547,1108.0088
462.06186,1136.1459
462.16827,1149.41
462.27472,1171.4681
462.38116,1172.3712
462.4876,1176.187
462.59415,1153.4099
462.70062,1155.2955
462.80722,1171.7948
462.91376,1144.9518
463.02036,1138.504
463.127,1148.7146
463.23364,1155.6453
463.34033,1166.173
463.44702,1129.3124
463.55377,1130.2633
463.6605,1159.0547
463.76727,1132.4974
463.87408,1150.3243
463.9809,1159.5394
464.08774,1170.3263
464.19464,1180.9451
464.3015,1184.0415
464.40845,1168.0247
464.51538,1160.8776
464.62238,1148.555
464.72934,1121.0988
464.83636,1122.845
464.94342,1124.9808
465.05048,1175.8448
465.15756,1157.6053
465.2647,1141.6133
465.3719,1148.4541
465.479,1145.9447
465.58624,1131.9803
465.69342,1129.7269
465.8007,1152.2534
465.90796,1168.919
466.01523,1194.731
466.12256,1204.1191
466.2299,1177.0691
466.33725,1168.2538
466.44464,1171.1913
466.55206,1157.2982
466.65952,1120.3717
466.76694,1082.2471
466.87445,1075.6385
466.982,1086.6343
467.0895,1118.9514
467.19708,1140.796
467.30463,1157.9614
467.41226,1142.9064
467.51993,1145.5305
467.6276,1173.7249
467.73526,1170.8666
467.84296,1170.5643
467.95074,1113.268
468.0585,1119.6959
468.16626,1131.7411
468.27408,1133.9536
468.3819,1132.7861
468.48975,1150.7263
468.59766,1142.0084
468.70557,1156.8646
468.81354,1155.9241
468.92148,1180.5007
469.02945,1139.4625
469.13745,1138.3906
469.2455,1119.9598
469.35358,1159.5609
469.4616,1160.73
469.56973,1165.1813
469.6779,1160.8585
469.78604,1173.5533
469.89423,1137.8966
470.00244,1133.8517
470.1107,1150.8835
470.21893,1118.3517
470.3272,1061.7765
470.43555,1074.174
470.54385,1118.8765
470.6522,1127.8756
470.7606,1103.0188
470.869,1088.2767
470.97745,1102.7029
471.08588,1108.5166
471.1944,1145.0806
471.3029,1160.267
471.41144,1149.0597
471.51996,1129.0924
471.62857,1105.7352
471.7372,1138.685
471.8458,1136.3427
471.9545,1161.3342
472.06317,1155.5189
472.17188,1141.312
472.2806,1147.9078
472.38934,1168.9374
472.49814,1154.2194
472.607,1154.3893
472.71576,1136.1292
472.82465,1111.8682
472.93353,1109.2004
473.04242,1112.4692
473.15137,1115.1272
473.26035,1115.6035
473.36932,1136.6154
473.47833,1127.2826
473.58734,1128.1505
473.69644,1121.8477
473.8055,1090.0698
473.91464,1129.6469
474.02377,1143.2537
474.1329,1147.1376
474.2421,1136.6644
474.35132,1136.0397
474.46054,1142.7815
474.56982,1127.2094
474.6791,1139.8385
474.78842,1146.2163
474.89777,1139.3938
475.00714,1139.1973
475.11652,1152.4476
475.22592,1141.2937
475.33536,1124.1669
475.44482,1094.7354
475.5543,1089.7544
475.66382,1115.0024
475.77335,1122.5575
475.8829,1114.7318
475.9925,1135.8771
476.1021,1142.9344
476.21176,1093.2041
476.32144,1084.9281
476.4311,1074.5669
476.54083,1106.3169
476.65057,1071.9055
476.76035,1100.5886
476.87012,1116.4738
476.97992,1141.015
477.08978,1138.3732
477.19965,1101.1431
477.3095,1089.271
477.41943,1127.1312
477.5294,1140.0875
477.63934,1146.5302
477.74936,1133.2146
477.85938,1128.6396
477.96942,1127.076
478.0795,1111.5044
478.1896,1120.4932
478.2997,1133.0585
478.40985,1102.8683
478.52002,1110.6642
478.63022,1112.6257
478.74042,1088.196
478.85068,1091.136
478.96094,1105.713
479.07123,1122.41
479.18158,1104.4629
479.29193,1113.1985
479.40228,1117.4166
479.5127,1133.0496
479.62314,1147.1312
479.73358,1137.1469
479.84406,1105.8699
479.95453,1094.0741
480.0651,1112.4714
480.17563,1111.8252
480.2862,1130.3564
480.39682,1127.8334
480.50742,1092.5312
480.61807,1098.9794
480.72876,1107.2838
480.83945,1111.2118
480.9502,1107.5612
481.06094,1112.807
481.17172,1094.8422
481.28256,1118.6827
481.39337,1125.4502
481.50424,1099.7437
481.61514,1132.7468
481.726,1111.2905
481.83698,1138.7753
481.9479,1131.2778
482.0589,1110.4667
482.16992,1117.6318
482.28094,1119.3638
482.392,1056.9636
482.5031,1070.5265
482.6142,1096.5532
482.72534,1107.5796
482.83652,1132.3014
482.9477,1092.7705
483.05893,1088.7081
483.17017,1099.1719
483.28143,1073.1173
483.39273,1094.6499
483.50406,1104.8789
483.6154,1075.3297
483.72675,1093.1633
483.83813,1079.0859
483.94955,1089.8715
484.06104,1061.5751
484.17252,1072.1155
484.284,1056.914
484.3955,1053.3767
484.50708,1077.5732
484.61865,1068.7622
484.73022,1074.2809
484.84186,1030.1759
484.95352,1044.5309
485.0652,1039.2867
485.1769,1038.3395
485.28864,1023.9463
485.4004,1027.493
485.51215,971.79443
485.62396,941.08136
485.73578,908.5912
485.84766,906.61255
485.95953,851.5535
486.07144,686.88306
486.1834,544.4552
486.29535,573.3972
486.40732,729.0084
486.51935,844.54926
486.6314,899.20764
486.74347,936.92596
486.85553,958.96826
486.96762,986.46655
487.07977,974.0167
487.19196,943.95624
487.30414,946.1347
487.41635,986.66016
487.52863,1019.1472
487.64087,1026.3322
487.75317,1028.3362
487.86554,1006.892
487.97784,1035.6772
488.09024,1043.9054
488.20264,1069.6685
488.31503,1056.1903
488.4275,1046.2361
488.53998,1032.2506
488.6525,1028.8212
488.76498,1030.5745
488.8776,1031.6545
488.99014,1030.9742
489.10272,994.89386
489.2154,975.0114
489.32803,1018.1928
489.44073,1093.7795
489.55347,1086.8228
489.66617,1104.5974
489.77896,1110.5134
489.89175,1083.3533
490.00455,1081.758
490.11737,1056.3197
490.2303,1072.099
490.34317,1056.4335
490.45605,1038.9275
490.569,1070.3229
490.68198,1101.5548
490.79498,1098.9398
490.90802,1092.9713
491.02106,1034.89
491.13412,1036.5415
491.24722,1058.0492
491.36035,1054.1528
491.47348,1081.9388
491.58667,1087.7268
491.6999,1091.6615
491.81314,1053.6943
491.92636,1022.3451
492.03964,971.79346
492.15298,986.79346
492.2663,1017.84216
492.3797,1038.6342
492.49307,999.9469
492.60645,1056.2725
492.7199,1066.4778
492.8334,1077.7716
492.94687,1073.8109
493.0604,1081.1049
493.17392,1082.51
493.2875,1079.7467
493.40106,1026.6748
493.5147,997.37024
493.62836,1045.7072
493.74203,1055.2244
493.85577,1029.8315
493.96948,1002.8624
494.08325,1019.3311
494.19702,1058.6775
494.3108,1076.31
494.42465,1087.8679
494.5385,1077.5587
494.6524,1067.814
494.7663,1070.9469
494.88022,1076.4233
494.9942,1079.7794
495.10822,1073.9141
495.22223,1080.2041
495.33624,1066.9244
495.45035,1060.7448
495.5644,1067.9965
495.67853,1040.9104
495.79266,949.45526
495.90683,957.09125
496.02106,1059.513
496.1353,1076.4622
496.2495,1087.9784
496.36383,1075.1348
496.47812,1102.7161
496.59244,1062.6537
496.7068,1066.6393
496.8212,1045.1396
496.9356,1049.4811
497.05005,1055.4922
497.1645,1055.8358
497.279,1062.4885
497.3935,1080.7692
497.50806,1080.2369
497.62262,1066.2699
497.7372,1072.3951
497.85187,1060.303
497.9665,1041.5316
498.08115,1037.8397
498.19586,1027.0997
498.3106,982.3304
498.42535,941.8907
498.54013,967.8301
498.65494,1012.06354
498.76978,1046.5247
498.8846,1072.5967
498.9995,1068.7198
499.1144,1032.9885
499.22934,1030.9293
499.34433,1017.16473
499.45932,1028.9226
499.5743,1042.6548
499.68936,1067.0397
499.80444,1043.8054
499.91953,1043.2917
500.03467,1032.3776
500.1498,1015.8396
500.26498,999.0685
500.3802,1003.5315
500.49542,1034.4684
