wavelength_nm,flux
393.8221,14981.382
393.9128,17724.6
394.00354,21030.691
394.09427,22886.852
394.185,23014.27
394.2758,23045.879
394.36658,23151.512
394.4574,23537.752
394.54825,24954.58
394.6391,26654.766
394.72998,26660.95
394.82086,26127.865
394.9118,26571.57
395.00275,27269.8
395.0937,28045.193
395.1847,27609.396
395.2757,26785.258
395.36673,26464.002
395.45776,27848.555
395.54883,27655.832
395.63992,25851.71
395.73102,26122.916
395.82217,26701.484
395.91333,27293.7
396.0045,27029.826
396.09567,24983.256
396.1869,23185.635
396.27814,21799.652
396.3694,20875.176
396.46066,18726.73
396.55197,16202.94
396.64328,13389.075
396.73462,9525.596
396.826,7026.7417
396.9174,6223.067
397.0088,7347.3833
397.1002,9993.938
397.19165,12555.655
397.28314,16064.648
397.3746,17851.322
397.46613,19555.057
397.55765,22021.549
397.6492,23469.457
397.74078,24010.086
397.83237,25874.482
397.92398,27879.348
398.01562,29466.736
398.10727,28595.879
398.19894,27841.129
398.29065,27848.762
398.3824,27798.822
398.47412,27492.09
398.56586,27261.73
398.65765,27916.05
398.74945,29112.854
398.84128,29033.771
398.93314,29688.912
399.025,29365.709
399.11688,29688.113
399.2088,30027.3
399.30072,30221.932
399.3927,30963.559
399.48468,29791.045
399.57666,28649.54
399.66867,28521.602
399.7607,27468.533
399.85278,28397.445
399.94485,29313.244
400.03696,30876.705
400.1291,31158.076
400.22122,30751.469
400.3134,31807.926
400.40558,30764.16
400.49777,28137.834
400.59003,27090.627
400.68225,27688.654
400.77454,29814.018
400.86682,29944.848
400.95914,30661.217
401.05145,30918.67
401.14383,30838.797
401.2362,31364.748
401.3286,31360.387
401.42102,30735.438
401.51346,31233.793
401.60593,31345.283
401.69843,30095.453
401.79092,30199.027
401.88345,31012.354
401.97598,31720.023
402.06854,32138.023
402.16116,31346.572
402.25375,31272.514
402.34637,31578.557
402.43903,30943.97
402.5317,30375.658
402.62442,31177.066
402.71713,32845.22
402.80988,31744.867
402.90265,31641.559
402.99542,30611.773
403.08823,28886.738
403.18106,28077.154
403.2739,27976.273
403.36676,28529.459
403.45966,28598.58
403.55255,29915.76
403.6455,30837.725
403.73846,32850.973
403.83142,33244.9
403.9244,32548.258
404.01743,31956.143
404.11047,31601.334
404.20355,31517.504
404.29663,32602.066
404.3897,30926.223
404.48285,28165.293
404.576,26055.744
404.66916,26235.86
404.76236,29398.47
404.85556,32003.885
404.9488,32372.133
405.04205,32683.873
405.1353,31827.64
405.2286,32029.201
405.32196,31060.781
405.41528,30097.684
405.50864,30831.328
405.60202,30532.627
405.69543,30427.805
405.78885,29531.44
405.8823,29559.256
405.97577,30728.748
406.06927,32384.637
406.16278,32274.428
406.2563,30145.176
406.34985,28455.662
406.44342,28606.807
406.53705,29957.709
406.63065,30489.768
406.7243,30369.453
406.81793,30989.557
406.91165,32507.656
407.00534,32819.734
407.09906,31497.043
407.1928,30192.777
407.2866,30194.293
407.38037,31333.645
407.47418,32024.977
407.56805,31200.69
407.6619,28648.33
407.75577,27347.32
407.84967,27565.42
407.94357,28214.086
408.03754,30602.443
408.1315,31719.088
408.2255,32201.746
408.3195,31713.44
408.4135,30006.166
408.50757,29909.531
408.60162,29994.6
408.69574,30869.375
408.78986,32592.566
408.88397,32139.986
408.97815,32755.396
409.07233,31951.37
409.16653,31245.371
409.26077,30765.3
409.355,30692.904
409.44928,30495.254
409.54358,29804.674
409.63788,28897.443
409.73224,27996.158
409.82657,26417.19
409.92096,25906.848
410.01532,22879.285
410.10977,19863.662
410.2042,17931.91
410.29868,18305.299
410.39316,22012.791
410.48764,25399.906
410.58218,27049.252
410.67676,28618.088
410.77133,28535.873
410.8659,28608.115
410.96054,29431.414
411.05518,29763.998
411.1498,29638.137
411.24454,31363.44
411.3392,31912.287
411.43393,31985.09
411.52866,33234.156
411.62344,32789.39
411.71826,32982.24
411.81305,32101.516
411.9079,31066.422
412.00275,30850.348
412.0976,31886.771
412.19254,31896.291
412.28745,31450.916
412.3824,32072.324
412.47736,32506.357
412.57236,32571.836
412.66733,31258.871
412.7624,30707.314
412.85742,30428.717
412.95248,31466.594
413.0476,32103.035
413.14273,31373.95
413.23788,30266.127
413.333,29516.273
413.42822,30197.14
413.52344,31484.107
413.61865,32281.447
413.71393,33094.24
413.80917,33391.297
413.90445,33652.293
413.99982,34668.977
414.09512,34380.06
414.1905,32998.766
414.28583,31348.52
414.38126,29877.07
414.4767,29903.498
414.5721,31553.281
414.66763,32549.215
414.7631,32687.283
414.85858,32657.824
414.95416,32562.748
415.0497,32165.168
415.14526,31876.785
415.24088,32343.676
415.33652,31928.303
415.4322,30113.86
415.52783,30103.156
415.62354,30302.178
415.71924,30934.443
415.81494,31095.303
415.9107,31998.773
416.0065,32888.82
416.1023,32299.176
416.1981,32389.812
416.29395,33061.61
416.38983,33819.33
416.4857,33973.344
416.58163,33584.66
416.67755,33483.387
416.77353,31986.152
416.86948,31870.06
416.96548,32613.5
417.06152,31754.285
417.15756,30187.953
417.2536,28535.87
417.3497,28234.953
417.4458,28471.816
417.54193,30081.355
417.6381,30747.258
417.73428,30480.36
417.83047,29902.615
417.9267,30246.818
418.02295,31507.93
418.1192,31508.396
418.21548,31352.975
418.31183,30162.63
418.4081,30373.324
418.5045,31025.15
418.6009,31710.697
418.69727,30597.316
418.79364,29391.234
418.89014,29446.654
418.98657,31581.652
419.08307,32167.098
419.1796,32134.467
419.27612,32502.42
419.37265,33683.723
419.46924,33534.984
419.56583,32125.979
419.66245,31142.55
419.7591,29994.324
419.85577,29091.334
419.95245,28943.648
420.04916,30329.834
420.1459,31042.08
420.2426,30233.3
420.33942,29950.96
420.43622,31026.645
420.53302,31450.418
420.62988,31487.102
420.72675,32261.525
420.82364,32589.508
420.92056,32658.418
421.0175,32102.678
421.1144,32323.98
421.21136,33321.902
421.3084,33339.105
421.40543,33547.42
421.50244,32328.238
421.59952,30838.154
421.69662,30494.014
421.7937,30842.078
421.89087,31794.363
421.98798,31779.18
422.0852,32480.129
422.18237,32603.344
422.2796,33361.46
422.37686,31218.797
422.47412,30065.611
422.57138,27729.21
422.6687,23722.758
422.76605,25122.834
422.86343,27833.02
422.9608,31691.857
423.0582,33073.023
423.1556,33417.12
423.25308,31806.908
423.35052,30735.234
423.44806,30816.146
423.54556,30428.906
423.64307,29783.42
423.74063,30012.943
423.83823,30543.412
423.93585,29446.775
424.03345,29976.904
424.1311,31136.39
424.22876,31405.316
424.32648,30927.432
424.42416,32000.326
424.5219,32279.545
424.6197,31368.844
424.71747,30281.768
424.81528,29778.387
424.9131,29389.45
425.01093,29226.926
425.10883,29795.26
425.2067,31043.965
425.30463,32160.764
425.4026,31572.885
425.50055,30755.543
425.59854,31361.113
425.69653,32246.26
425.7946,32270.375
425.89264,31050.096
425.99066,28887.695
426.08878,27863.426
426.18692,29419.008
426.28506,31406.195
426.3832,32304.666
426.48138,32625.426
426.57965,32532.22
426.6779,32554.65
426.77612,31920.617
426.87442,31054.553
426.97272,30872.137
427.07104,29512.43
427.16937,27383.854
427.26773,27855.094
427.36615,28553.4
427.46454,28853.496
427.563,29568.78
427.66147,31087.707
427.75995,32375.6
427.85846,32579.586
427.95697,31246.299
428.0555,30868.727
428.1541,30543.436
428.2527,30251.564
428.35132,30878.082
428.44995,31188.668
428.54865,29724.914
428.6473,29874.875
428.74603,29224.326
428.8448,29075.092
428.9435,27097.37
429.0423,26034.824
429.1411,27398.14
429.23993,28994.938
429.33878,30301.277
429.43765,29652.812
429.53653,29421.018
429.63544,28985.22
429.73438,28234.662
429.83334,27028.014
429.9323,24694.752
430.03134,23372.656
430.13037,24071.766
430.22943,24064.045
430.32852,24628.9
430.42758,25508.664
430.5267,26191.578
430.6259,26411.54
430.72504,24725.314
430.82422,23852.746
430.92343,23390.92
431.02264,24667.787
431.12192,25958.824
431.2212,27068.617
431.3205,28021.182
431.41983,27412.797
431.5192,28986.373
431.61856,31006.734
431.71796,32850.906
431.81738,33432.992
431.9168,33237.22
432.01627,32360.69
432.11578,31856.332
432.21527,31931.55
432.3148,30560.252
432.41437,28836.156
432.51398,26621.424
432.61353,26015.729
432.7132,27424.277
432.8128,30628.008
432.9125,31875.127
433.01215,31742.564
433.1119,31091.193
433.2116,30719.256
433.31137,30772.207
433.4112,30563.88
433.511,30161.947
433.61084,29313.08
433.7107,26665.91
433.81055,24307.195
433.91046,21204.69
434.01035,17879.86
434.1103,16956.18
434.2103,19145.86
434.3103,22641.584
434.4103,25611.799
434.51035,26601.81
434.6104,28322.855
434.7105,30022.912
434.8106,29976.379
434.91074,31481.338
435.0109,31400.87
435.11102,29297.432
435.21124,27075.549
435.31146,28150.264
435.4117,29738.4
435.51196,30978.537
435.61224,31550.738
435.7126,32327.486
435.81293,32379.414
435.91327,31486.723
436.01367,30476.162
436.11407,32404.568
436.2145,33188.82
436.315,33462.332
436.41544,33220.04
436.51596,34034.32
436.61646,34172.87
436.71698,32465.115
436.81757,32226.15
436.91815,31562.184
437.0188,31886.902
437.11945,32114.266
437.22006,33201.44
437.3208,32508.79
437.42148,30868.947
437.52222,30096.127
437.62296,30425.695
437.72372,32135.736
437.82455,33718.477
437.92538,33517.4
438.0262,33562.36
438.1271,33840.73
438.22797,32049.152
438.32892,28592.104
438.42984,25987.646
438.53082,26697.102
438.63177,29610.227
438.73282,31534.86
438.83383,31885.277
438.9349,31456.143
439.03598,30872.484
439.13705,30993.68
439.23822,32003.629
439.33936,32649.748
439.44052,31715.371
439.54175,30318.543
439.64297,31604.74
439.7442,32628.666
439.84546,33580.336
439.94672,32484.068
440.04803,30761.648
440.1494,30332.043
440.2508,31727.055
440.35214,32051.902
440.45355,30097.3
440.555,30006.312
440.65643,30981.031
440.7579,32090.234
440.85944,31523.377
440.96094,32180.473
441.0625,32463.123
441.16406,33293.336
441.26562,33890.055
441.36725,34542.934
441.4689,31815.389
441.57056,30802.596
441.67227,29876.084
441.774,31196.137
441.87567,31738.855
441.97745,33381.67
442.07925,34201.055
442.18106,33564.586
442.28287,31874.371
442.3847,32360.084
442.48657,32054.889
442.58847,32655.592
442.69043,31931.46
442.79233,32159.102
442.89435,32895.793
442.99628,32908.473
443.09833,31492.428
443.20038,31736.959
443.30243,31825.441
443.40448,31201.906
443.50665,30248.816
443.60873,30172.66
443.71094,31685.998
443.81308,33170.34
443.91528,34327.258
444.01752,34252.867
444.11978,33492.26
444.22208,32001.307
444.32437,30167.41
444.42667,30623.404
444.529,32430.191
444.6314,33457.22
444.7338,33457.195
444.83618,33486.07
444.93863,33237.85
445.0411,32533.887
445.14355,32659.383
445.2461,33396.24
445.34863,33308.68
445.45117,30887.8
445.55377,28809.918
445.65634,29661.07
445.75897,31079.389
445.86163,30487.799
445.9643,30632.117
446.067,31089.006
446.16974,30355.254
446.27246,30642.656
446.37524,31598.484
446.47803,32174.736
446.58087,32609.31
446.6837,32394.541
446.78656,32384.934
446.88947,31214.543
446.99237,31044.234
447.0953,31558.594
447.19824,32967.977
447.30127,33372.18
447.40424,34512.07
447.50726,33880.52
447.61035,33319.445
447.71344,33756.895
447.8165,34197.426
447.91962,33748.72
448.0228,32260.256
448.12598,30335.266
448.22916,29598.719
448.33237,30685.484
448.43564,32518.885
448.5389,33318.53
448.64218,34126.633
448.7455,33928.83
448.84882,33067.785
448.9522,31993.896
449.0556,31378.06
449.159,32184.848
449.26245,33394.73
449.3659,32973.047
449.4694,33095.645
449.5729,32350.701
449.67642,33039.555
449.77997,33121.62
449.88354,33864.453
449.98715,34691.81
450.09076,33425.09
450.19443,32893.723
450.2981,33396.348
450.4018,34640.684
450.50552,35474.242
450.60928,35440.05
450.71304,34821.582
450.8168,34279.39
450.92065,34214.582
451.02448,34648.117
451.12833,34722.75
451.23224,35040.758
451.33612,34869.84
451.4401,33508.656
451.54404,33348.77
451.648,33878.855
451.75204,33691.51
451.85605,33604.582
451.9601,33492.01
452.0642,33897.316
452.1683,34101.484
452.2724,33186.863
452.37656,33327.773
452.48077,32981.246
452.58496,32967.684
452.68915,31628.71
452.7934,31541.844
452.8977,30723.814
453.002,31125.646
453.1063,30977.398
453.21063,32257.06
453.31503,32311.873
453.41943,31139.357
453.52383,29697.445
453.62827,31249.588
453.73273,33220.555
453.83722,35038.81
453.94174,34495.85
454.0463,34129.59
454.15082,33208.758
454.25543,33828.918
454.36002,34032.133
454.46466,33177.42
454.56927,33347.98
454.67398,32770.543
454.77872,33292.65
454.88345,31592.152
454.9882,29894.89
455.09296,30781.965
455.19775,32145.117
455.30258,32900.094
455.4074,31837.504
455.5123,31312.889
455.6172,31793.473
455.7221,32346.096
455.82706,32821.25
455.93204,33457.156
456.03702,33746.26
456.14203,34492.637
456.24707,34851.84
456.35214,33403.426
456.45728,32599.219
456.56235,32195.617
456.66754,33434.04
456.77264,34341.555
456.87787,34358.707
456.98306,34648.55
457.08832,33828.36
457.19354,32630.768
457.29883,32924.203
457.40414,34122.94
457.50946,34369.566
457.61484,34265.47
457.7202,34181.508
457.82562,34303.887
457.93106,34142.51
458.03653,32993.566
458.142,32110.83
458.2475,31702.553
458.35303,31787.777
458.4586,31998.783
458.56415,31864.43
458.66977,32659.107
458.7754,33237.758
458.88104,33547.297
458.98672,33990.004
459.09244,33273.758
459.19815,32618.96
459.30386,32264.174
459.40967,33060.05
459.51544,33235.76
459.62125,33428.387
459.7271,33322.164
459.83295,33211.51
459.93887,33448.715
460.04477,32673.043
460.15073,33068.11
460.25668,32782.684
460.3627,33514.58
460.4687,33245.0
460.57477,33498.19
460.68082,33495.01
460.78687,33986.42
460.893,34605.1
460.9991,34814.465
461.1053,33987.54
461.2115,34139.64
461.3177,33116.28
461.42392,33618.133
461.53018,34032.04
461.63647,33122.875
461.74277,33898.715
461.84912,33058.562
461.95547,33027.125
462.06186,33435.5
462.16827,34004.707
462.27472,34540.76
462.38116,34821.117
462.4876,34104.68
462.59415,33585.79
462.70062,33956.49
462.80722,34319.37
462.91376,33690.086
463.02036,33275.395
463.127,34480.24
463.23364,34298.254
463.34033,33869.3
463.44702,33525.336
463.55377,34382.633
463.6605,34088.266
463.76727,33597.312
463.87408,33602.645
463.9809,33355.723
464.08774,34285.29
464.19464,34868.598
464.3015,34668.805
464.40845,34476.48
464.51538,33976.812
464.62238,33449.18
464.72934,32918.746
464.83636,32366.084
464.94342,32859.09
465.05048,33939.152
465.15756,34165.46
465.2647,34239.348
465.3719,33858.89
465.479,33144.457
465.58624,33123.82
465.69342,33207.562
465.8007,33928.363
465.90796,34679.32
466.01523,35527.69
466.12256,35044.062
466.2299,34636.91
466.33725,34267.85
466.44464,34033.15
466.55206,33752.19
466.65952,32397.098
466.76694,30667.234
466.87445,30525.96
466.982,31636.88
467.0895,33089.734
467.19708,33744.945
467.30463,33439.434
467.41226,33652.477
467.51993,33924.86
467.6276,35112.273
467.73526,34935.53
467.84296,33923.14
467.95074,33020.863
468.0585,33725.96
468.16626,33157.688
468.27408,33776.562
468.3819,34142.414
468.48975,34325.434
468.59766,34361.312
468.70557,34233.594
468.81354,34721.254
468.92148,34337.176
469.02945,34238.02
469.13745,33564.316
469.2455,33680.156
469.35358,34185.375
469.4616,34567.934
469.56973,34702.17
469.6779,34948.273
469.78604,34516.13
469.89423,33474.004
470.00244,32776.72
470.1107,33534.977
470.21893,32728.842
470.3272,31502.861
470.43555,31631.46
470.54385,33146.234
470.6522,33505.55
470.7606,32843.86
470.869,32201.041
470.97745,32152.936
471.08588,33103.277
471.1944,33942.6
471.3029,34226.74
471.41144,33781.598
471.51996,33107.38
471.62857,33645.273
471.7372,34570.535
471.8458,34502.38
471.9545,34603.69
472.06317,34842.37
472.17188,34289.312
472.2806,34112.227
472.38934,34349.7
472.49814,34965.016
472.607,34902.15
472.71576,33868.883
472.82465,33018.38
472.93353,32853.29
473.04242,32340.79
473.15137,32841.953
473.26035,33188.008
473.36932,33368.004
473.47833,33913.42
473.58734,33495.574
473.69644,33051.473
473.8055,32776.098
473.91464,33980.246
474.02377,34191.45
474.1329,33404.89
474.2421,34288.277
474.35132,34149.082
474.46054,34167.387
474.56982,33796.5
474.6791,33753.824
474.78842,34202.707
474.89777,33824.42
475.00714,33972.0
475.11652,34328.742
475.22592,34009.01
475.33536,33375.6
475.44482,32887.527
475.5543,32827.79
475.66382,32737.06
475.77335,32753.152
475.8829,33867.875
475.9925,33861.875
476.1021,33955.72
476.21176,32597.941
476.32144,32140.014
476.4311,32165.63
476.54083,32099.898
476.65057,32140.607
476.76035,32463.95
476.87012,32651.963
476.97992,33814.023
477.08978,33610.926
477.19965,33178.656
477.3095,33001.11
477.41943,33939.77
477.5294,34328.895
477.63934,34256.22
477.74936,34649.09
477.85938,34650.742
477.96942,34095.883
478.0795,33981.29
478.1896,34208.816
478.2997,33441.9
478.40985,33035.664
478.52002,33642.938
478.63022,33261.28
478.74042,32810.465
478.85068,32755.262
478.96094,32705.959
479.07123,33314.027
479.18158,33427.457
479.29193,33781.83
479.40228,34441.273
479.5127,34698.555
479.62314,34661.195
479.73358,34735.77
479.84406,34144.67
479.95453,33175.91
480.0651,33267.17
480.17563,33874.688
480.2862,33986.125
480.39682,34018.82
480.50742,33846.92
480.61807,33297.203
480.72876,33387.062
480.83945,32766.596
480.9502,33507.023
481.06094,33583.94
481.17172,33762.07
481.28256,33564.53
481.39337,33845.625
481.50424,34485.848
481.61514,34167.098
481.726,34347.69
481.83698,34394.98
481.9479,34821.254
482.0589,34341.902
482.16992,34616.582
482.28094,33460.92
482.392,32248.984
482.5031,32605.488
482.6142,33269.367
482.72534,34133.492
482.83652,33857.312
482.9477,33554.223
483.05893,33650.652
483.17017,33381.188
483.28143,33653.945
483.39273,33902.957
483.50406,33692.05
483.6154,33711.98
483.72675,33576.613
483.83813,33674.105
483.94955,32801.426
484.06104,32660.291
484.17252,32867.93
484.284,32718.174
484.3955,32869.777
484.50708,33163.65
484.61865,33099.008
484.73022,33031.688
484.84186,32324.506
484.95352,31866.576
485.0652,32067.04
485.1769,32208.592
485.28864,32118.367
485.4004,31402.924
485.51215,29720.102
485.62396,28521.89
485.73578,28441.057
485.84766,27776.49
485.95953,25398.963
486.07144,20483.502
486.1834,17205.219
486.29535,19562.748
486.40732,23216.74
486.51935,26271.475
486.6314,27793.072
486.74347,29419.09
486.85553,29973.793
486.96762,30532.613
487.07977,30083.557
487.19196,28485.81
487.30414,29152.256
487.41635,30775.852
487.52863,31636.281
487.64087,31194.822
487.75317,31588.686
487.86554,30832.62
487.97784,31797.014
488.09024,33481.96
488.20264,32545.254
488.31503,32275.67
488.4275,32070.443
488.53998,31639.459
488.6525,31176.314
488.76498,31244.344
488.8776,31086.932
488.99014,31865.764
489.10272,29825.207
489.2154,30215.805
489.32803,31717.266
489.44073,33528.32
489.55347,34256.56
489.66617,34228.83
489.77896,34212.734
489.89175,34387.016
490.00455,32914.152
490.11737,33592.113
490.2303,33195.875
490.34317,32799.324
490.45605,32048.088
490.569,33227.78
490.68198,33973.516
490.79498,33934.42
490.90802,32984.574
491.02106,31897.277
491.13412,31035.168
491.24722,32440.129
491.36035,33289.895
491.47348,33830.11
491.58667,33688.992
491.6999,33794.03
491.81314,32341.3
491.92636,30632.55
492.03964,29472.0
492.15298,29956.22
492.2663,31210.713
492.3797,31234.443
492.49307,30952.441
492.60645,32009.057
492.7199,33077.504
492.8334,33133.76
492.94687,33590.023
493.0604,33728.68
493.17392,33618.465
493.2875,33001.418
493.40106,31306.361
493.5147,31040.902
493.62836,32231.238
493.74203,32552.775
493.85577,30757.75
493.96948,30390.645
494.08325,31433.365
494.19702,33066.527
494.3108,33515.188
494.42465,33704.477
494.5385,33536.78
494.6524,32773.867
494.7663,33128.13
494.88022,33669.457
494.9942,33308.9
495.10822,33106.73
495.22223,33008.72
495.33624,33242.75
495.45035,32643.342
495.5644,33435.406
495.67853,31805.898
495.79266,29060.262
495.90683,30347.102
496.02106,32816.816
496.1353,33563.45
496.2495,33826.57
496.36383,33292.32
496.47812,33388.957
496.59244,32947.098
496.7068,32163.643
496.8212,32311.178
496.9356,32518.387
497.05005,32224.336
497.1645,32656.957
497.279,32678.08
497.3935,32905.594
497.50806,33101.39
497.62262,33358.562
497.7372,33662.25
497.85187,32882.008
497.9665,32075.926
498.08115,32132.623
498.19586,31262.213
498.3106,29200.28
498.42535,29052.412
498.54013,29635.543
498.65494,31415.023
498.76978,32550.928
498.8846,32969.61
498.9995,32509.637
499.1144,31836.805
499.22934,32090.697
499.34433,32157.295
499.45932,32238.29
499.5743,32497.496
499.68936,33095.547
499.80444,33163.336
499.91953,32447.62
500.03467,31976.117
500.1498,31247.04
500.26498,30977.701
500.3802,31730.994
500.49542,31730.3
500.6107,30338.984
500.72598,29735.807
500.84125,30983.451
500.9566,32740.879
501.07196,32954.0
501.18735,31722.523
501.3028,30495.39
501.4182,30195.184
501.5337,30562.209
501.64917,31121.496
501.7647,30663.135
501.88028,29689.672
501.99585,30557.502
502.11142,31724.844
502.22705,31732.725
502.3427,31637.06
502.4584,31924.697
502.57413,32871.89
502.68985,31748.283
502.8056,30875.51
502.9214,31872.734
503.0372,32561.03
503.15308,32606.87
503.2689,32828.07
503.38483,33803.164
503.50073,32522.459
503.6167,31075.207
503.73267,31302.143
503.8487,31529.174
503.9647,31107.521
504.08075,29465.283
504.19684,28445.979
504.31293,30141.018
504.42905,32209.527
504.54523,33145.82
504.66144,33284.22
504.77765,33248.996
504.8939,31948.258
505.01016,31290.936
505.12646,31585.543
505.24277,31634.146
505.35913,32408.012
505.4755,33054.363
505.5919,33659.777
505.70834,33089.004
505.8248,32898.273
505.94125,32905.355
506.05777,33370.227
506.17432,33387.523
506.29086,33688.81
506.40747,33036.152
506.5241,31625.123
506.64072,31594.135
506.75742,32035.57
506.8741,31666.014
506.9908,32438.05
507.10757,32907.64
507.22437,32006.24
507.34116,31833.834
507.458,31831.666
507.57486,31615.188
507.69174,32264.188
507.8087,32493.252
507.92563,30871.666
508.04257,29703.066
508.15958,30064.602
508.2766,31424.043
508.39365,31257.545
508.51074,31678.611
508.62784,32629.908
508.74496,32566.457
508.86212,32520.504
508.9793,32596.521
509.0965,32262.145
509.2137,32607.418
509.331,32633.33
509.4483,33130.29
509.5656,33215.285
509.68295,32448.168
509.80035,30982.469
509.91772,29534.348
510.03516,30121.8
510.1526,31823.59
510.27008,32863.06
510.3876,32954.215
510.50513,32592.262
510.6227,32400.387
510.7403,31566.691
