wavelength_nm,flux
389.3141,1048.6285
389.40375,1177.3429
389.4934,1267.0093
389.5831,1232.9154
389.67282,1240.8217
389.76254,1230.1973
389.85233,1533.0273
389.94208,1332.8832
390.0319,1405.1407
390.1217,1366.8372
390.21155,1313.7147
390.3014,1408.099
390.3913,1402.4419
390.48117,1508.923
390.5711,1457.5869
390.66107,1579.9042
390.751,1526.1654
390.841,1365.7268
390.931,1399.3105
391.02103,1413.9528
391.11108,1522.9341
391.20114,1610.2427
391.29123,1658.7584
391.38135,1558.9398
391.47147,1506.7109
391.5616,1511.2861
391.6518,1474.8506
391.74197,1556.6019
391.83218,1506.4957
391.92242,1499.4082
392.01266,1359.6461
392.10297,1369.9729
392.19324,1276.9143
392.28357,1257.3629
392.3739,1469.9766
392.46426,1394.9078
392.55463,1408.2906
392.64505,1499.8726
392.73544,1406.5016
392.8259,1234.5442
392.91635,1033.2625
393.00684,1197.7314
393.09735,836.57965
393.18787,648.84235
393.2784,588.24835
393.36896,492.9687
393.45956,192.74214
393.55017,422.24188
393.6408,463.36636
393.73145,611.7051
393.8221,802.6041
393.9128,1058.767
394.00354,1193.4482
394.09427,1236.9695
394.185,1314.466
394.2758,1419.9437
394.36658,1444.0
394.4574,1407.8607
394.54825,1291.815
394.6391,1483.6722
394.72998,1375.176
394.82086,1322.6023
394.9118,1441.052
395.00275,1363.3767
395.0937,1498.7456
395.1847,1375.1818
395.2757,1319.3428
395.36673,1469.307
395.45776,1503.2643
395.54883,1432.3983
395.63992,1406.6785
395.73102,1414.9813
395.82217,1462.2727
395.91333,1403.4309
396.0045,1477.8256
396.09567,1543.1034
396.1869,1250.4156
396.27814,1059.9509
396.3694,1050.7482
396.46066,1141.7567
396.55197,1076.442
396.64328,766.5074
396.73462,756.1263
396.826,465.7439
396.9174,377.04388
397.0088,427.58652
397.1002,571.51154
397.19165,570.5037
397.28314,632.25
397.3746,880.42236
397.46613,826.2948
397.55765,1151.3778
397.6492,1059.5244
397.74078,1193.2643
397.83237,1221.4425
397.92398,1356.7732
398.01562,1402.0125
398.10727,1254.7521
398.19894,1536.4602
398.29065,1442.2325
398.3824,1563.1172
398.47412,1247.0896
398.56586,1517.9731
398.65765,1438.8595
398.74945,1417.7784
398.84128,1318.7286
398.93314,1536.6975
399.025,1578.3169
399.11688,1422.7749
399.2088,1478.9408
399.30072,1525.2072
399.3927,1659.3801
399.48468,1508.1039
399.57666,1484.1741
399.66867,1457.2717
399.7607,1415.2169
399.85278,1297.8822
399.94485,1378.3163
400.03696,1446.1334
400.1291,1499.0782
400.22122,1476.5869
400.3134,1488.3765
400.40558,1419.4463
400.49777,1360.8679
400.59003,1482.3463
400.68225,1507.2902
400.77454,1551.1951
400.86682,1599.6804
400.95914,1400.483
401.05145,1472.5696
401.14383,1662.1255
401.2362,1602.8774
401.3286,1622.6267
401.42102,1292.3557
401.51346,1336.7516
401.60593,1565.7002
401.69843,1464.1361
401.79092,1376.1283
401.88345,1406.2396
401.97598,1584.9534
402.06854,1456.9153
402.16116,1412.6503
402.25375,1464.5548
402.34637,1410.9479
402.43903,1531.9387
402.5317,1391.2926
402.62442,1458.9838
402.71713,1521.5642
402.80988,1537.3073
402.90265,1799.9214
402.99542,1484.1859
403.08823,1444.8977
403.18106,1300.0629
403.2739,1364.2646
403.36676,1331.3798
403.45966,1388.0221
403.55255,1374.9452
403.6455,1473.0051
403.73846,1550.7217
403.83142,1639.9128
403.9244,1550.0333
404.01743,1567.0438
404.11047,1520.3816
404.20355,1561.7675
404.29663,1590.4906
404.3897,1420.9199
404.48285,1410.4175
404.576,1485.203
404.66916,1331.3141
404.76236,1414.7101
404.85556,1505.8271
404.9488,1454.0189
405.04205,1545.6998
405.1353,1564.6224
405.2286,1455.8654
405.32196,1455.0983
405.41528,1437.2449
405.50864,1440.841
405.60202,1425.581
405.69543,1361.0978
405.78885,1410.707
405.8823,1406.3014
405.97577,1451.9354
406.06927,1499.8954
406.16278,1493.4912
406.2563,1510.1173
406.34985,1523.266
406.44342,1357.2472
406.53705,1371.8304
406.63065,1437.803
406.7243,1486.1688
406.81793,1282.1343
406.91165,1474.2344
407.00534,1480.5624
407.09906,1422.621
407.1928,1333.3514
407.2866,1499.2305
407.38037,1444.5314
407.47418,1376.0082
407.56805,1652.3534
407.6619,1378.9127
407.75577,1296.4816
407.84967,1315.0619
407.94357,1331.9076
408.03754,1394.0443
408.1315,1369.1343
408.2255,1483.3414
408.3195,1504.8368
408.4135,1492.9543
408.50757,1435.1475
408.60162,1339.5952
408.69574,1395.6666
408.78986,1400.4321
408.88397,1401.3706
408.97815,1546.9506
409.07233,1403.103
409.16653,1444.3256
409.26077,1377.3351
409.355,1398.0776
409.44928,1407.5521
409.54358,1400.3412
409.63788,1369.9368
409.73224,1300.7323
409.82657,1231.2722
409.92096,1244.4572
410.01532,1171.0078
410.10977,1023.9705
410.2042,848.3799
410.29868,824.77783
410.39316,797.4019
410.48764,859.8934
410.58218,1202.1621
410.67676,1182.1571
410.77133,1240.2839
410.8659,1275.8057
410.96054,1189.0111
411.05518,1378.697
411.1498,1319.2645
411.24454,1276.737
411.3392,1347.1158
411.43393,1269.2366
411.52866,1375.2573
411.62344,1549.8708
411.71826,1481.911
411.81305,1405.7782
411.9079,1484.6766
412.00275,1384.8638
412.0976,1341.0588
412.19254,1430.4148
412.28745,1376.8522
412.3824,1370.1381
412.47736,1414.26
412.57236,1510.2758
412.66733,1396.2454
412.7624,1351.5259
412.85742,1329.9982
412.95248,1476.3026
413.0476,1385.9572
413.14273,1508.4518
413.23788,1343.3855
413.333,1436.0396
413.42822,1324.7201
413.52344,1470.0428
413.61865,1320.8068
413.71393,1497.8805
413.80917,1509.3368
413.90445,1397.6382
413.99982,1517.8398
414.09512,1472.305
414.1905,1537.5215
414.28583,1491.8065
414.38126,1439.4072
414.4767,1378.7725
414.5721,1349.4836
414.66763,1328.2192
414.7631,1386.1426
414.85858,1451.4656
414.95416,1391.1642
415.0497,1457.404
415.14526,1445.6067
415.24088,1382.4343
415.33652,1363.7462
415.4322,1275.6233
415.52783,1382.8973
415.62354,1318.9369
415.71924,1292.9263
415.81494,1361.1954
415.9107,1422.1099
416.0065,1395.5065
416.1023,1350.5297
416.1981,1457.3213
416.29395,1430.9359
416.38983,1525.5299
416.4857,1446.7334
416.58163,1440.9528
416.67755,1449.9342
416.77353,1509.8414
416.86948,1297.5651
416.96548,1254.406
417.06152,1535.3525
417.15756,1346.2932
417.2536,1248.5
417.3497,1272.3995
417.4458,1199.0717
417.54193,1285.1663
417.6381,1242.4403
417.73428,1253.3933
417.83047,1237.5592
417.9267,1280.1655
418.02295,1399.533
418.1192,1373.2068
418.21548,1456.1538
418.31183,1265.2406
418.4081,1387.3082
418.5045,1340.3264
418.6009,1257.8694
418.69727,1355.4116
418.79364,1369.64
418.89014,1280.4524
418.98657,1299.5277
419.08307,1425.0863
419.1796,1390.0967
419.27612,1374.9554
419.37265,1320.6373
419.46924,1392.2635
419.56583,1469.18
419.66245,1380.4585
419.7591,1300.7532
419.85577,1294.3173
419.95245,1252.3987
420.04916,1232.4197
420.1459,1295.8031
420.2426,1282.8174
420.33942,1257.0255
420.43622,1311.6411
420.53302,1350.9932
420.62988,1341.7711
420.72675,1320.0244
420.82364,1375.2043
420.92056,1277.797
421.0175,1337.5931
421.1144,1410.4264
421.21136,1356.971
421.3084,1410.3667
421.40543,1329.936
421.50244,1411.5803
421.59952,1326.4614
421.69662,1316.4714
421.7937,1213.8297
421.89087,1274.441
421.98798,1375.9725
422.0852,1259.1979
422.18237,1365.4672
422.2796,1304.0963
422.37686,1367.0419
422.47412,1190.1698
422.57138,1304.4182
422.6687,1164.6016
422.76605,1147.0016
422.86343,1185.1882
422.9608,1222.6716
423.0582,1343.7947
423.1556,1345.0938
423.25308,1422.167
423.35052,1354.5222
423.44806,1231.8152
423.54556,1248.3264
423.64307,1258.556
423.74063,1295.883
423.83823,1284.6965
423.93585,1373.004
424.03345,1304.0609
424.1311,1251.8784
424.22876,1271.8322
424.32648,1240.0415
424.42416,1265.7856
424.5219,1332.0012
424.6197,1361.4109
424.71747,1256.5186
424.81528,1178.1118
424.9131,1215.5917
425.01093,1242.5358
425.10883,1219.7339
425.2067,1257.105
425.30463,1362.6206
425.4026,1342.7716
425.50055,1345.704
425.59854,1314.5776
425.69653,1296.1835
425.7946,1446.5166
425.89264,1388.933
425.99066,1255.7319
426.08878,1302.8187
426.18692,1212.164
426.28506,1231.7489
426.3832,1281.2072
426.48138,1315.1505
426.57965,1276.1202
426.6779,1371.633
426.77612,1291.6274
426.87442,1350.7657
426.97272,1380.2806
427.07104,1245.9493
427.16937,1242.3956
427.26773,1145.6143
427.36615,1238.4087
427.46454,1242.2543
427.563,1259.9507
427.66147,1214.4286
427.75995,1303.1567
427.85846,1350.9961
427.95697,1272.3069
428.0555,1296.7324
428.1541,1327.3502
428.2527,1338.0234
428.35132,1275.6311
428.44995,1238.9149
428.54865,1308.5759
428.6473,1245.0098
428.74603,1192.7091
428.8448,1178.866
428.9435,1227.5018
429.0423,1092.4482
429.1411,1095.3481
429.23993,1201.6533
429.33878,1135.7632
429.43765,1228.599
429.53653,1191.7035
429.63544,1179.9962
429.73438,1266.9241
429.83334,1171.2754
429.9323,1057.7832
430.03134,1060.2571
430.13037,1043.268
430.22943,1008.33496
430.32852,1113.9065
430.42758,1168.299
430.5267,1105.8043
430.6259,1106.7035
430.72504,1148.0348
430.82422,1074.6962
430.92343,1109.495
431.02264,1078.6182
431.12192,945.76025
431.2212,1231.0552
431.3205,1128.6405
431.41983,1112.5771
431.5192,1068.4252
431.61856,1215.8339
431.71796,1182.958
431.81738,1274.8243
431.9168,1227.0938
432.01627,1320.1252
432.11578,1176.1147
432.21527,1290.9158
432.3148,1125.3317
432.41437,1234.9094
432.51398,1079.3115
432.61353,1066.726
432.7132,1082.336
432.8128,1108.4515
432.9125,1161.1732
433.01215,1215.1223
433.1119,1213.3625
433.2116,1165.1774
433.31137,1151.7812
433.4112,1155.1898
433.511,1200.4304
433.61084,1036.6957
433.7107,1155.7783
433.81055,1053.7003
433.91046,888.963
434.01035,776.129
434.1103,706.89667
434.2103,647.48346
434.3103,742.1134
434.4103,948.275
434.51035,993.5445
434.6104,1026.8273
434.7105,1116.8798
434.8106,1090.2572
434.91074,1123.2864
435.0109,1181.8606
435.11102,1171.7084
435.21124,1136.5885
435.31146,1031.9639
435.4117,1092.6287
435.51196,1174.3292
435.61224,1153.126
435.7126,1214.1744
435.81293,1124.2186
435.91327,1124.9237
436.01367,1136.5378
436.11407,1206.0886
436.2145,1289.3724
436.315,1234.439
436.41544,1266.3751
436.51596,1352.2073
436.61646,1276.0403
436.71698,1289.3442
436.81757,1241.3817
436.91815,1198.1075
437.0188,1209.3866
437.11945,1154.0901
437.22006,1247.9766
437.3208,1249.1322
437.42148,1215.2854
437.52222,1174.3058
437.62296,1166.4277
437.72372,1219.034
437.82455,1266.8003
437.92538,1268.826
438.0262,1298.1051
438.1271,1261.8466
438.22797,1247.2007
438.32892,1220.4255
438.42984,1061.8846
438.53082,1014.4465
438.63177,1104.9503
438.73282,1232.4154
438.83383,1193.0598
438.9349,1189.285
439.03598,1194.5225
439.13705,1217.2534
439.23822,1256.509
439.33936,1231.0538
439.44052,1250.0537
439.54175,1198.4463
439.64297,1157.5496
439.7442,1173.6987
439.84546,1218.1837
439.94672,1223.6472
440.04803,1159.6246
440.1494,1158.2141
440.2508,1199.9348
440.35214,1216.0599
440.45355,1236.5563
440.555,1212.0283
440.65643,1202.3876
440.7579,1225.2693
440.85944,1144.0493
440.96094,1162.4677
441.0625,1239.1477
441.16406,1212.371
441.26562,1248.6838
441.36725,1270.9165
441.4689,1220.5719
441.57056,1094.5293
441.67227,1194.2714
441.774,1173.611
441.87567,1121.026
441.97745,1264.4679
442.07925,1213.5078
442.18106,1307.2522
442.28287,1228.6405
442.3847,1262.3269
442.48657,1309.1685
442.58847,1237.8909
442.69043,1186.6771
442.79233,1226.8496
442.89435,1225.0598
442.99628,1212.5034
443.09833,1201.8916
443.20038,1129.8953
443.30243,1172.9567
443.40448,1131.7449
443.50665,1173.2552
443.60873,1106.4349
443.71094,1113.282
443.81308,1163.8884
443.91528,1210.9476
444.01752,1184.2339
444.11978,1208.6188
444.22208,1209.9548
444.32437,1115.5465
444.42667,1118.3878
444.529,1150.7301
444.6314,1209.1255
444.7338,1206.905
444.83618,1257.0769
444.93863,1248.2325
445.0411,1171.9891
445.14355,1176.7234
445.2461,1232.2334
445.34863,1240.5244
445.45117,1155.1844
445.55377,1095.0044
445.65634,1132.3491
445.75897,1174.9335
445.86163,1163.9519
445.9643,1160.3116
446.067,1163.163
446.16974,1151.207
446.27246,1189.1455
446.37524,1176.0729
446.47803,1200.8489
446.58087,1122.9774
446.6837,1179.8322
446.78656,1114.0387
446.88947,1161.4548
446.99237,1152.8649
447.0953,1160.3748
447.19824,1200.1519
447.30127,1197.3257
447.40424,1188.7172
447.50726,1251.8663
447.61035,1143.2595
447.71344,1288.3566
447.8165,1127.427
447.91962,1218.4573
448.0228,1178.9236
448.12598,1108.6427
448.22916,1112.1007
448.33237,1090.6772
448.43564,1078.3594
448.5389,1117.795
448.64218,1231.6896
448.7455,1230.5599
448.84882,1224.6514
448.9522,1161.8223
449.0556,1122.6973
449.159,1127.0028
449.26245,1138.0178
449.3659,1151.5536
449.4694,1207.8153
449.5729,1195.9642
449.67642,1227.0531
449.77997,1201.6573
449.88354,1161.8837
449.98715,1255.9967
450.09076,1221.1312
450.19443,1202.5641
450.2981,1122.7214
450.4018,1171.1653
450.50552,1251.8625
450.60928,1208.011
450.71304,1233.2002
450.8168,1207.6355
450.92065,1187.4025
451.02448,1174.7092
451.12833,1215.843
451.23224,1225.1924
451.33612,1146.6494
451.4401,1163.0272
451.54404,1176.8179
451.648,1214.27
451.75204,1103.6592
451.85605,1232.8481
451.9601,1155.8425
452.0642,1178.7018
452.1683,1166.4751
452.2724,1163.7782
452.37656,1194.6799
452.48077,1162.789
452.58496,1140.6637
452.68915,1138.8188
452.7934,1049.0464
452.8977,1152.4454
453.002,1078.5251
453.1063,1139.4781
453.21063,1047.0658
453.31503,1088.9214
453.41943,1087.43
453.52383,1125.7056
453.62827,1047.8407
453.73273,1088.244
453.83722,1162.015
453.94174,1199.2897
454.0463,1191.8872
454.15082,1194.7163
454.25543,1120.6902
454.36002,1129.836
454.46466,1231.6228
454.56927,1026.2518
454.67398,1106.0057
454.77872,1190.899
454.88345,1120.6404
454.9882,1075.9382
455.09296,1090.7457
455.19775,1142.8824
455.30258,1161.9708
455.4074,1149.2372
455.5123,1116.0251
455.6172,1092.3367
455.7221,1095.4976
455.82706,1078.9357
455.93204,1112.2623
456.03702,1200.8646
456.14203,1204.696
456.24707,1180.7211
456.35214,1178.5449
456.45728,1150.7498
456.56235,1142.7148
456.66754,1111.3568
456.77264,1117.4512
456.87787,1153.8815
456.98306,1158.38
457.08832,1178.9446
457.19354,1205.5486
457.29883,1139.9598
457.40414,1129.3928
457.50946,1101.9672
457.61484,1146.6498
457.7202,1140.0319
457.82562,1112.2103
457.93106,1149.7635
458.03653,1109.2421
458.142,1107.5602
458.2475,1089.0552
458.35303,1109.1681
458.4586,986.68097
458.56415,1109.2227
458.66977,1129.9861
458.7754,1107.9116
458.88104,1104.6243
458.98672,1125.9852
459.09244,1126.0667
459.19815,1115.4353
459.30386,1084.5828
459.40967,1096.4886
459.51544,1129.9015
459.62125,1090.1549
459.7271,1134.0769
459.83295,1140.2229
459.93887,1074.9518
460.04477,1135.1355
460.15073,1127.1289
460.25668,1045.8107
460.3627,1085.2832
460.4687,1101.2401
460.57477,1123.8914
460.68082,1136.485
460.78687,1133.185
460.893,1155.5342
460.9991,1204.9459
461.1053,1134.9896
461.2115,1087.7406
461.3177,1110.9844
461.42392,1124.9554
461.53018,1139.6057
461.63647,1093.3911
461.74277,1122.4271
461.84912,1118.7577
461.95547,1072.7308
462.06186,1079.9856
462.16827,1115.513
462.27472,1127.7178
462.38116,1085.4808
462.4876,1145.9792
462.59415,1156.448
462.70062,1133.4371
462.80722,1151.512
462.91376,1149.5354
463.02036,1111.102
463.127,1115.1674
463.23364,1125.3398
463.34033,1096.686
463.44702,1090.672
463.55377,1104.5295
463.6605,1104.9937
463.76727,1119.2668
463.87408,1080.5923
463.9809,1028.0634
464.08774,1099.1986
464.19464,1165.7065
464.3015,1153.1912
464.40845,1179.2618
464.51538,1111.4313
464.62238,1019.7739
464.72934,1027.6615
464.83636,1073.3344
464.94342,1095.8975
465.05048,1154.726
465.15756,1115.0057
465.2647,1091.8175
465.3719,1080.1272
465.479,1079.9558
465.58624,1100.3807
465.69342,1079.6039
465.8007,1112.6349
465.90796,1127.1632
466.01523,1120.466
466.12256,1137.3975
466.2299,1123.0475
466.33725,1109.5939
466.44464,1090.5814
466.55206,1118.4454
466.65952,1158.0751
466.76694,1103.4238
466.87445,1070.0846
466.982,1064.1572
467.0895,1055.211
467.19708,1058.5756
467.30463,1028.7299
467.41226,1060.452
467.51993,1074.8795
467.6276,1099.1807
467.73526,1105.9268
467.84296,1132.3113
467.95074,1051.6532
468.0585,1090.089
468.16626,1083.6775
468.27408,1099.8849
468.3819,1053.8568
468.48975,1088.2932
468.59766,1124.5529
468.70557,1052.6782
468.81354,1087.0807
468.92148,1084.0079
469.02945,1124.4414
469.13745,1063.2798
469.2455,1125.1797
469.35358,1037.8378
469.4616,1063.9777
469.56973,1130.5568
469.6779,1106.7815
469.78604,1111.9863
469.89423,1107.4058
470.00244,1093.6815
470.1107,1113.8257
470.21893,1125.9553
470.3272,1026.1821
470.43555,1061.2794
470.54385,1072.3431
470.6522,1059.8154
470.7606,1086.633
470.869,1132.1492
470.97745,1006.91895
471.08588,1046.3926
471.1944,1019.3309
471.3029,1055.0686
471.41144,1113.084
471.51996,1089.3235
471.62857,1084.4552
471.7372,1053.3491
471.8458,1057.9434
471.9545,1053.158
472.06317,1044.0977
472.17188,1057.1033
472.2806,1047.6088
472.38934,1073.9816
472.49814,1121.1488
472.607,1100.9825
472.71576,1053.289
472.82465,1079.2639
472.93353,1066.8517
473.04242,1058.218
473.15137,1071.5526
473.26035,1006.4976
473.36932,1059.975
473.47833,1065.159
473.58734,1057.461
473.69644,992.2852
473.8055,1066.9021
473.91464,1003.3591
474.02377,1047.6616
474.1329,1081.0189
474.2421,1051.2954
474.35132,1061.898
474.46054,1113.7689
474.56982,1105.8102
474.6791,1003.9253
474.78842,1054.98
474.89777,1051.4362
475.00714,1092.0935
475.11652,1070.8038
475.22592,1055.923
475.33536,1040.1898
475.44482,974.5799
475.5543,1036.381
475.66382,1051.0753
475.77335,1050.9037
475.8829,1018.7956
475.9925,1035.9834
476.1021,1059.4493
476.21176,1054.3463
476.32144,1032.7435
476.4311,1046.4597
476.54083,1024.0353
476.65057,984.00793
476.76035,1019.78406
476.87012,1024.3523
476.97992,954.5147
477.08978,990.16376
477.19965,1034.3722
477.3095,1002.17896
477.41943,1023.7005
477.5294,1050.8115
477.63934,1033.8857
477.74936,1042.1302
477.85938,1053.6096
477.96942,1050.6798
478.0795,1058.744
478.1896,1059.9628
478.2997,1067.697
478.40985,1056.1359
478.52002,1014.4177
478.63022,1053.2834
478.74042,1061.5338
478.85068,1011.6085
478.96094,1019.3756
479.07123,1022.50934
479.18158,975.6921
479.29193,1018.57574
479.40228,1018.86615
479.5127,1034.8813
479.62314,1051.5687
479.73358,1060.1835
479.84406,984.1211
479.95453,975.11755
480.0651,1055.0798
480.17563,981.8662
480.2862,988.3939
480.39682,1090.9292
480.50742,1004.9005
480.61807,1046.9058
480.72876,999.1739
480.83945,1004.4106
480.9502,1009.09576
481.06094,1006.9278
481.17172,1029.7142
481.28256,1039.2777
481.39337,1065.605
481.50424,1042.3391
481.61514,1020.4016
481.726,1003.75946
481.83698,1055.8291
481.9479,982.41595
482.0589,1068.7544
482.16992,1054.8871
482.28094,1040.4087
482.392,1073.0084
482.5031,1102.0668
482.6142,979.78864
482.72534,999.208
482.83652,1012.2499
482.9477,1010.09326
483.05893,978.4642
483.17017,1006.7671
483.28143,1022.4331
483.39273,996.8059
483.50406,1001.10565
483.6154,966.14056
483.72675,978.3354
483.83813,1010.31244
483.94955,1021.583
484.06104,977.0502
484.17252,979.9123
484.284,1004.38116
484.3955,953.24774
484.50708,971.12665
484.61865,985.0949
484.73022,1000.0059
484.84186,974.9307
484.95352,966.1409
485.0652,921.4394
485.1769,929.42694
485.28864,978.8044
485.4004,898.20715
485.51215,921.38354
485.62396,904.76013
485.73578,826.03064
485.84766,870.32227
485.95953,807.74414
486.07144,717.0303
486.1834,590.4307
486.29535,536.204
486.40732,608.7154
486.51935,748.81165
486.6314,761.6266
486.74347,874.1262
486.85553,817.8662
486.96762,875.0446
487.07977,873.3068
487.19196,941.5083
487.30414,855.8723
487.41635,902.17365
487.52863,905.5919
487.64087,903.9028
487.75317,911.43054
487.86554,895.73956
487.97784,971.5305
488.09024,934.90546
488.20264,983.1325
488.31503,993.73596
488.4275,939.7522
488.53998,936.9881
488.6525,945.67596
488.76498,935.3766
488.8776,943.2579
488.99014,958.434
489.10272,925.982
489.2154,887.3381
489.32803,912.3326
489.44073,961.3208
489.55347,960.4608
489.66617,978.2026
489.77896,1013.4811
489.89175,970.3843
490.00455,994.2894
490.11737,981.6062
490.2303,954.44366
490.34317,992.0695
490.45605,938.3097
490.569,929.74506
490.68198,970.7349
490.79498,1014.3131
490.90802,994.8063
491.02106,965.90955
491.13412,936.24817
491.24722,854.16003
491.36035,942.3626
491.47348,942.83887
491.58667,985.58624
491.6999,970.65204
491.81314,960.6253
491.92636,937.6752
492.03964,950.9184
492.15298,897.1889
492.2663,931.60986
492.3797,953.1202
492.49307,958.6255
492.60645,911.03906
492.7199,977.89435
492.8334,945.1031
492.94687,992.3341
493.0604,945.0778
493.17392,924.7818
493.2875,918.9727
493.40106,923.21216
493.5147,954.0644
493.62836,894.88617
493.74203,944.3441
493.85577,916.52203
493.96948,884.1903
494.08325,869.6873
494.19702,922.50214
494.3108,969.11194
494.42465,970.18304
494.5385,1012.95044
494.6524,1012.37396
494.7663,946.44275
494.88022,925.4041
494.9942,945.3674
495.10822,968.9943
495.22223,952.18506
495.33624,933.1708
495.45035,932.70575
495.5644,920.4211
495.67853,951.7046
495.79266,871.70996
495.90683,868.3017
496.02106,883.57385
496.1353,945.52765
496.2495,972.9561
496.36383,919.48035
496.47812,912.8593
496.59244,887.75885
496.7068,953.298
496.8212,928.57324
496.9356,952.0186
497.05005,926.8128
497.1645,937.3256
497.279,884.7358
497.3935,960.4187
497.50806,913.7185
497.62262,909.37274
497.7372,935.59375
497.85187,912.44183
497.9665,930.382
498.08115,932.31055
498.19586,905.50037
498.3106,902.6905
498.42535,805.87427
498.54013,808.14404
498.65494,851.99475
498.76978,865.4251
498.8846,868.5626
498.9995,929.8776
499.1144,861.65326
499.22934,898.13904
499.34433,883.6149
499.45932,872.44867
499.5743,869.16565
499.68936,894.084
